product_id,model_version,demand_class,selected_model,simulations,optimized_reorder_point,mean_simulated_lead_time,mean_lead_time_demand,p50_lead_time_demand,p90_lead_time_demand,p95_lead_time_demand,p99_lead_time_demand,stockout_probability,expected_shortage_units,shortage_units_p95,policy_robustness,simulated_at_utc
P00197,7564436f25fd0e97,Trending,HoltWinters7,5000,1752.0,8.485,1714.296428,1707.995961,2376.700837,2439.355835,2511.454344,0.4848,185.835907,687.355835,Fragile,2026-08-28T10:58:41.807024+00:00
P01794,f259330d44b40913,Trending,HoltWinters7,5000,4121.0,8.49,4034.733098,4020.855471,5570.861602,5744.934398,5889.404115,0.4846,429.929038,1623.934398,Fragile,2026-08-28T10:58:41.807024+00:00
P01036,4f284b3f39ec0085,Trending,HoltWinters7,5000,4570.0,8.4586,4456.487505,4394.489205,6195.461313,6359.707355,6516.87983,0.484,473.965186,1789.707355,Fragile,2026-08-28T10:58:41.807024+00:00
P01730,0224a7446f9804ce,Trending,HoltWinters7,5000,2041.0,8.4742,1992.757466,1971.070618,2764.923911,2841.626192,2921.281339,0.4836,210.940317,800.626192,Fragile,2026-08-28T10:58:41.807024+00:00
P00374,c5cb85c521fcdef3,Trending,HoltWinters7,5000,1970.0,8.5332,1929.171707,1913.725745,2667.922048,2735.354848,2809.288215,0.4836,204.041629,765.354848,Fragile,2026-08-28T10:58:41.807024+00:00
P01055,aa2c61eab86c1702,Trending,HoltWinters7,5000,3164.0,8.5158,3097.356357,3104.140786,4237.470443,4397.065438,4599.510829,0.483,332.956263,1233.065438,Fragile,2026-08-28T10:58:41.807024+00:00
P01859,c603fb0a08108f5e,Trending,HoltWinters7,5000,946.0,8.545,926.272179,929.877699,1273.655726,1316.866542,1375.20005,0.483,100.11997,370.866542,Fragile,2026-08-28T10:58:41.807024+00:00
P00814,ce33f4d2dc212c30,Trending,HoltWinters7,5000,1502.0,8.5546,1462.516091,1473.673753,2005.537502,2074.965201,2146.42231,0.4824,151.360076,572.965201,Fragile,2026-08-28T10:58:41.807024+00:00
P00186,ed882bdf6494ea23,Trending,HoltWinters7,5000,4047.0,8.4388,4003.66271,3926.551663,5597.194563,5719.465876,5883.792651,0.4822,454.484492,1672.465876,Fragile,2026-08-28T10:58:41.807024+00:00
P00465,29b49018fa23c409,Trending,HoltWinters7,5000,3319.0,8.5396,3251.493823,3255.513436,4455.88847,4624.405406,4817.442721,0.4822,347.92594,1305.405406,Fragile,2026-08-28T10:58:41.807024+00:00
P00950,de5c2f03c96daeb5,Trending,HoltWinters7,5000,812.0,8.5026,793.555709,786.964745,1097.906637,1127.227738,1158.682208,0.482,85.403618,315.227738,Fragile,2026-08-28T10:58:41.807024+00:00
P01845,aa9d6d938992d901,Trending,HoltWinters7,5000,2388.0,8.4524,2359.314204,2339.099879,3255.096243,3375.043931,3515.427309,0.4816,261.837156,987.043931,Fragile,2026-08-28T10:58:41.807024+00:00
P01595,0bbb7c95a3a82749,Trending,HoltWinters7,5000,6169.0,8.5168,5985.602494,6023.93298,8264.530271,8504.556033,8747.017077,0.4812,621.124962,2335.556033,Fragile,2026-08-28T10:58:41.807024+00:00
P00231,fc189b10c57f2f2d,Trending,HoltWinters7,5000,4868.0,8.4672,4783.977358,4682.472632,6621.315079,6809.821441,7005.887424,0.4806,517.802322,1941.821441,Fragile,2026-08-28T10:58:41.807024+00:00
P01091,7178e3efb5d4443d,Trending,HoltWinters7,5000,273.0,8.4364,269.760415,267.092662,372.399378,386.910671,401.618761,0.4806,30.500963,113.910671,Fragile,2026-08-28T10:58:41.807024+00:00
P01782,28893cde15ba4ea5,Trending,HoltWinters7,5000,2943.0,8.5092,2889.317882,2879.38713,3976.256063,4110.231,4281.647741,0.4804,317.213896,1167.231,Fragile,2026-08-28T10:58:41.807024+00:00
P01634,df3a497d31682406,Trending,HoltWinters7,5000,2613.0,8.4332,2570.864477,2526.930194,3570.695887,3675.728474,3785.423009,0.4804,283.805413,1062.728474,Fragile,2026-08-28T10:58:41.807024+00:00
P00404,9a91e2d26bcffac2,Trending,HoltWinters7,5000,1327.0,8.5366,1292.296069,1291.719759,1778.981557,1832.643433,1898.768787,0.4804,134.837363,505.643433,Fragile,2026-08-28T10:58:41.807024+00:00
P01179,c462237d57bb5e2d,Trending,HoltWinters7,5000,5287.0,8.4782,5196.061397,5104.252488,7211.645071,7414.238414,7605.062449,0.48,565.294627,2127.238414,Fragile,2026-08-28T10:58:41.807024+00:00
P00985,7ec65d41a7b793db,Trending,HoltWinters7,5000,1091.0,8.4788,1064.425297,1050.425173,1473.778477,1517.330674,1558.286826,0.4796,112.34084,426.330674,Fragile,2026-08-28T10:58:41.807024+00:00
P01476,3fb5783b203ac4c2,Trending,HoltWinters7,5000,3036.0,8.5612,2952.103279,2977.026055,4069.491557,4170.339396,4301.875816,0.4792,307.861874,1134.339396,Fragile,2026-08-28T10:58:41.807024+00:00
P00736,53029642d3cff017,Trending,HoltWinters7,5000,3398.0,8.48,3336.274309,3313.685909,4622.430764,4764.444487,4960.981225,0.479,368.857202,1366.444487,Fragile,2026-08-28T10:58:41.807024+00:00
P00382,83d5f79769db92c0,Trending,HoltWinters7,5000,6218.0,8.5064,6034.480269,6034.34541,8349.122031,8587.865155,8771.639635,0.4778,619.396089,2369.865155,Fragile,2026-08-28T10:58:41.807024+00:00
P00208,9ee86d51ede9c755,Trending,HoltWinters7,5000,4321.0,8.5346,4178.800429,4178.937034,5790.999769,5926.135588,6100.432377,0.4778,424.379192,1605.135588,Fragile,2026-08-28T10:58:41.807024+00:00
P00550,28b72697ecdf97b4,Trending,HoltWinters7,5000,1768.0,8.4612,1717.876718,1718.211405,2362.520675,2446.393976,2523.032783,0.4776,176.922629,678.393976,Fragile,2026-08-28T10:58:41.807024+00:00
P00873,d646df718820bbc7,Trending,HoltWinters7,5000,3740.0,8.486,3611.567881,3582.214403,4977.477843,5126.592054,5265.155603,0.4768,361.287993,1386.592054,Fragile,2026-08-28T10:58:41.807024+00:00
P01889,15c5504edee6ef30,Trending,HoltWinters7,5000,2488.0,8.4712,2414.962774,2376.221535,3366.655546,3447.125382,3529.756956,0.476,259.26456,959.125382,Fragile,2026-08-28T10:58:41.807024+00:00
P01008,7b9eb6ef4d770305,Trending,HoltWinters7,5000,2847.0,8.4282,2767.22115,2762.209733,3843.256408,3973.461348,4135.039605,0.4752,296.45378,1126.461348,Fragile,2026-08-28T10:58:41.807024+00:00
P00685,744d8cb7f15a2b4b,Trending,HoltWinters7,5000,984.0,8.5244,956.302717,955.548046,1312.847935,1355.3293,1411.346296,0.475,97.641507,371.3293,Fragile,2026-08-28T10:58:41.807024+00:00
P01150,5e30ff54191cbb74,Trending,HoltWinters7,5000,2066.0,8.5466,2021.420821,2026.212738,2775.445819,2873.53651,3007.111705,0.4746,215.138169,807.53651,Fragile,2026-08-28T10:58:41.807024+00:00
P01302,86dc2cde0b6f5921,Trending,HoltWinters7,5000,2907.0,8.5304,2835.952225,2822.844239,3895.608398,4033.442222,4188.975621,0.4744,296.386252,1126.442222,Fragile,2026-08-28T10:58:41.807024+00:00
P00012,eab8850ff01e9313,Trending,HoltWinters7,5000,3487.0,8.4556,3407.84012,3385.345927,4716.108501,4874.15791,5055.817378,0.4738,365.83747,1387.15791,Fragile,2026-08-28T10:58:41.807024+00:00
P00157,ea525665c7ec2813,Trending,HoltWinters7,5000,989.0,8.499,958.400588,951.338465,1322.612459,1361.230359,1400.793349,0.4738,97.805018,372.230359,Fragile,2026-08-28T10:58:41.807024+00:00
P01469,ffcee6950ad17030,Trending,HoltWinters7,5000,2409.0,8.5208,2352.464049,2356.191951,3227.501074,3345.747841,3495.88191,0.4736,248.882471,936.747841,Fragile,2026-08-28T10:58:41.807024+00:00
P01471,41e0636af1b0aa0e,Trending,HoltWinters7,5000,633.0,8.5192,612.247014,614.350587,844.752836,868.748363,896.776458,0.4732,61.622055,235.748363,Fragile,2026-08-28T10:58:41.807024+00:00
P01373,b8879bfff3daadfc,Volatile,Naive,5000,1482.0,15.003,1454.006047,1456.942226,1882.438622,1960.717984,2059.491846,0.4728,121.360485,478.717984,Fragile,2026-08-28T10:58:41.807024+00:00
P01944,ef6697043a4858cf,Trending,HoltWinters7,5000,5314.0,8.5162,5116.159071,5129.218121,7078.727729,7258.085218,7442.137484,0.4726,508.064808,1944.085218,Fragile,2026-08-28T10:58:41.807024+00:00
P01231,4a0854959713ad15,Trending,HoltWinters7,5000,2403.0,8.4764,2344.210152,2338.345314,3217.940337,3335.661696,3479.639519,0.4726,246.846617,932.661696,Fragile,2026-08-28T10:58:41.807024+00:00
P01325,a3c72deeff959dac,Trending,HoltWinters7,5000,682.0,8.5104,663.681762,661.774097,907.757551,943.988754,984.716628,0.4726,68.766018,261.988754,Fragile,2026-08-28T10:58:41.807024+00:00
P00419,a34d894569f2c57e,Trending,HoltWinters7,5000,6502.0,8.5488,6283.006096,6316.491128,8644.471513,8888.569053,9200.351206,0.4724,634.038908,2386.569053,Fragile,2026-08-28T10:58:41.807024+00:00
P01181,c56e64c753c08121,Trending,HoltWinters7,5000,3559.0,8.4624,3457.287785,3471.379963,4755.958419,4941.08915,5127.9275,0.4722,357.707499,1382.08915,Fragile,2026-08-28T10:58:41.807024+00:00
P01656,cc49da0d1abb1dac,Trending,HoltWinters7,5000,3240.0,8.5148,3149.888341,3137.541074,4349.071596,4491.533174,4655.276611,0.4722,332.497036,1251.533174,Fragile,2026-08-28T10:58:41.807024+00:00
P01255,7f61a1fcd4fb3a95,Trending,HoltWinters7,5000,6560.0,8.4686,6387.27552,6331.975101,8822.964685,9124.179155,9434.24891,0.4718,668.133258,2564.179155,Fragile,2026-08-28T10:58:41.807024+00:00
P00093,81a0e688bce9be5a,Trending,HoltWinters7,5000,971.0,8.4942,941.822692,938.671438,1302.024807,1340.495722,1382.122242,0.4714,96.577978,369.495722,Fragile,2026-08-28T10:58:41.807024+00:00
P01980,1132e66c867802ce,Trending,HoltWinters7,5000,3241.0,8.5366,3163.972177,3145.05595,4346.596219,4513.533818,4686.900339,0.4706,333.658469,1272.533818,Fragile,2026-08-28T10:58:41.807024+00:00
P00842,ba209c9f4c762f47,Trending,HoltWinters7,5000,6537.0,8.507,6346.881672,6264.62212,8796.254358,9045.27019,9275.845528,0.4704,653.069998,2508.27019,Fragile,2026-08-28T10:58:41.807024+00:00
P01207,f7ecd41fc82ea3cd,Trending,HoltWinters7,5000,6568.0,8.5834,6343.974277,6401.238142,8722.615555,8936.643292,9175.444474,0.4704,619.572554,2368.643292,Fragile,2026-08-28T10:58:41.807024+00:00
P00102,140d3f9df519ef18,Trending,HoltWinters7,5000,3856.0,8.5372,3709.633141,3738.410294,5089.678662,5236.176119,5382.305053,0.4702,359.482612,1380.176119,Fragile,2026-08-28T10:58:41.807024+00:00
P01210,c3ec7cf20d6b51df,Trending,HoltWinters7,5000,2062.0,8.519,2001.873156,2002.208936,2751.018105,2843.616964,2957.268452,0.47,208.08446,781.616964,Fragile,2026-08-28T10:58:41.807024+00:00
P01749,0a72c6aeb0fb73e5,Trending,HoltWinters7,5000,1428.0,8.4308,1386.229477,1370.894596,1922.713091,1984.487282,2051.783624,0.47,144.096597,556.487282,Fragile,2026-08-28T10:58:41.807024+00:00
P00486,40ed26514826c0af,Trending,HoltWinters7,5000,2347.0,8.5034,2276.594755,2272.94738,3126.381855,3238.207358,3358.744827,0.4694,233.097318,891.207358,Fragile,2026-08-28T10:58:41.807024+00:00
P01732,e270d138193365e5,Trending,HoltWinters7,5000,2537.0,8.5184,2444.481335,2449.642607,3370.257723,3475.33454,3572.385448,0.469,243.901825,938.33454,Fragile,2026-08-28T10:58:41.807024+00:00
P01725,906ebb0c49266ad1,Trending,HoltWinters7,5000,2304.0,8.5172,2218.103523,2185.78673,3075.136173,3143.091474,3216.398968,0.469,220.501651,839.091474,Fragile,2026-08-28T10:58:41.807024+00:00
P01563,27fe2c0059ee14f7,Trending,HoltWinters7,5000,1828.0,8.4898,1755.118311,1764.206553,2432.127961,2496.029454,2563.673576,0.4688,169.509939,668.029454,Fragile,2026-08-28T10:58:41.807024+00:00
P01784,cd400f4d7dd29557,Trending,HoltWinters7,5000,3238.0,8.5642,3118.08241,3145.27005,4281.762367,4402.01251,4525.18402,0.4674,305.731768,1164.01251,Fragile,2026-08-28T10:58:41.807024+00:00
P01560,16a4f2bfca514ace,Volatile,SES,5000,2931.0,14.9616,2874.018179,2868.073097,3723.103212,3861.389609,4060.51377,0.4674,240.858243,930.389609,Fragile,2026-08-28T10:58:41.807024+00:00
P00982,c6310c0944449c7e,Trending,HoltWinters7,5000,4955.0,8.4966,4785.85092,4723.38256,6622.636033,6794.218008,7000.320473,0.467,489.684294,1839.218008,Fragile,2026-08-28T10:58:41.807024+00:00
P01405,f62c7d7fcbe8994b,Trending,HoltWinters7,5000,2092.0,8.486,2011.552486,1994.929387,2793.838166,2865.147131,2962.650651,0.467,200.455779,773.147131,Fragile,2026-08-28T10:58:41.807024+00:00
P00164,c4b3bce785804d42,Trending,HoltWinters7,5000,1178.0,8.5684,1134.761597,1143.70017,1561.592232,1604.249304,1650.764337,0.467,112.486841,426.249304,Fragile,2026-08-28T10:58:41.807024+00:00
P00056,9c6e08a77a9c6e15,Trending,HoltWinters7,5000,605.0,8.5032,584.324958,585.744472,798.991986,831.05975,865.280126,0.4658,58.099817,226.05975,Fragile,2026-08-28T10:58:41.807024+00:00
P00535,bbfb5e13923989b7,Trending,HoltWinters7,5000,593.0,8.5074,568.367623,567.842743,783.630945,805.055163,828.468565,0.4656,55.038875,212.055163,Fragile,2026-08-28T10:58:41.807024+00:00
P01300,407a0a812a7a20a8,Trending,HoltWinters7,5000,4261.0,8.5174,4112.397308,4074.26204,5678.876563,5854.090191,6010.506708,0.465,407.751954,1593.090191,Fragile,2026-08-28T10:58:41.807024+00:00
P00187,79acd447f7c13725,Trending,HoltWinters7,5000,3469.0,8.5488,3331.611084,3347.005864,4569.856544,4731.818154,4924.517431,0.4646,324.445771,1262.818154,Fragile,2026-08-28T10:58:41.807024+00:00
P01788,ca9ead7c1588c929,Trending,HoltWinters7,5000,3953.0,8.5276,3789.684101,3829.780679,5235.350709,5361.788455,5495.585514,0.4642,372.759817,1408.788455,Fragile,2026-08-28T10:58:41.807024+00:00
P00766,106edd3dfa4781e9,Trending,HoltWinters7,5000,3858.0,8.5066,3698.088191,3706.002364,5105.148783,5262.594354,5428.963358,0.464,363.308836,1404.594354,Fragile,2026-08-28T10:58:41.807024+00:00
P00250,8e8489105f55f2ff,Trending,HoltWinters7,5000,3250.0,8.5134,3123.469067,3126.991662,4270.825165,4432.052674,4627.918855,0.4636,303.595833,1182.052674,Fragile,2026-08-28T10:58:41.807024+00:00
P01710,68c0b4048e9799ee,Trending,HoltWinters7,5000,528.0,8.5344,506.757356,511.746004,701.437566,717.580622,736.281918,0.4636,49.420738,189.580622,Fragile,2026-08-28T10:58:41.807024+00:00
P00815,ea1ad0e9b64d6e34,Trending,HoltWinters7,5000,3041.0,8.5028,2958.567619,2922.170545,4086.328067,4222.951604,4411.030437,0.463,310.876081,1181.951604,Fragile,2026-08-28T10:58:41.807024+00:00
P01834,6d59487e0a99b1cb,Trending,HoltWinters7,5000,887.0,8.452,852.686245,836.849989,1184.788736,1217.112962,1249.952171,0.4624,84.641962,330.112962,Fragile,2026-08-28T10:58:41.807024+00:00
P00969,5699e861c3991d3a,Trending,HoltWinters7,5000,1781.0,8.5246,1714.310363,1693.909634,2363.540462,2431.027503,2503.068195,0.462,169.838978,650.027503,Fragile,2026-08-28T10:58:41.807024+00:00
P01214,5ff03f6cd1fb90be,Trending,HoltWinters7,5000,2488.0,8.4916,2382.211116,2361.200242,3309.147186,3384.85603,3468.155399,0.4616,229.336795,896.85603,Fragile,2026-08-28T10:58:41.807024+00:00
P01495,1ee6f8e28f31f676,Trending,HoltWinters7,5000,872.0,8.4982,834.931338,835.688233,1154.923414,1186.573216,1218.878576,0.4614,79.782406,314.573216,Fragile,2026-08-28T10:58:41.807024+00:00
P01478,ac83271a58408922,Trending,HoltWinters7,5000,3234.0,8.4992,3096.914391,3082.750228,4293.484122,4399.171515,4523.310541,0.4604,297.776188,1165.171515,Fragile,2026-08-28T10:58:41.807024+00:00
P01755,c957edc3f2e83e81,Trending,HoltWinters7,5000,3352.0,8.5198,3249.451592,3223.140489,4474.587189,4641.165874,4863.235893,0.4602,333.753058,1289.165874,Fragile,2026-08-28T10:58:41.807024+00:00
P01003,edac43d6584e87ac,Trending,HoltWinters7,5000,2008.0,8.502,1928.342351,1925.832536,2647.584848,2746.57599,2888.541082,0.46,191.765136,738.57599,Fragile,2026-08-28T10:58:41.807024+00:00
P00478,6579a03bcbbde9bb,Trending,HoltWinters7,5000,1397.0,8.4528,1340.955681,1328.469747,1862.50657,1915.729974,1969.586305,0.4598,130.226611,518.729974,Fragile,2026-08-28T10:58:41.807024+00:00
P01513,4e11cd204a607940,Trending,HoltWinters7,5000,1189.0,8.502,1147.077946,1139.282673,1580.16068,1633.578987,1707.030248,0.4598,115.514532,444.578987,Fragile,2026-08-28T10:58:41.807024+00:00
P00554,5adc555e548c8506,Trending,HoltWinters7,5000,3676.0,8.5444,3535.026862,3517.547189,4893.186445,5003.244864,5140.760299,0.4596,348.333214,1327.244864,Fragile,2026-08-28T10:58:41.807024+00:00
P01996,231ac94914b06264,Trending,HoltWinters7,5000,3388.0,8.5458,3261.812976,3259.734178,4481.926185,4604.739556,4740.906588,0.4596,315.33424,1216.739556,Fragile,2026-08-28T10:58:41.807024+00:00
P01687,e32390cb6f5503c1,Trending,HoltWinters7,5000,1530.0,8.5194,1466.515538,1476.358192,2009.421944,2086.614036,2167.67631,0.4596,138.209366,556.614036,Fragile,2026-08-28T10:58:41.807024+00:00
P01187,c1b960c722af57bc,Trending,HoltWinters7,5000,6447.0,8.5328,6145.240928,6233.40507,8493.286725,8710.193963,8930.078526,0.4592,574.808873,2263.193963,Fragile,2026-08-28T10:58:41.807024+00:00
P01307,701a78cb75fed4cb,Trending,HoltWinters7,5000,3963.0,8.5654,3787.533073,3853.759319,5230.769819,5351.136275,5495.245409,0.4592,356.67732,1388.136275,Fragile,2026-08-28T10:58:41.807024+00:00
P00633,791e651117c9eab9,Trending,HoltWinters7,5000,2585.0,8.4922,2480.829959,2469.911667,3431.806171,3529.694141,3646.330367,0.4586,244.431748,944.694141,Fragile,2026-08-28T10:58:41.807024+00:00
P00184,f2cf765ab085fb61,Trending,HoltWinters7,5000,1544.0,8.5032,1487.09293,1483.253818,2054.493194,2123.743306,2222.740244,0.4586,150.072596,579.743306,Fragile,2026-08-28T10:58:41.807024+00:00
P00446,d1360372d18c6e3c,Trending,HoltWinters7,5000,2762.0,8.5128,2652.688782,2666.433531,3626.638506,3760.80043,3941.198155,0.4584,256.92069,998.80043,Fragile,2026-08-28T10:58:41.807024+00:00
P01314,574434be2a0f81c3,Trending,HoltWinters7,5000,170.0,8.469,164.375976,162.914235,227.121653,234.886288,244.539663,0.457,16.657764,64.886288,Fragile,2026-08-28T10:58:41.807024+00:00
P01522,a8f07fa33b3e29f3,Trending,HoltWinters7,5000,693.0,8.485,664.107914,663.275559,919.983085,953.249813,995.744212,0.4566,65.391518,260.249813,Fragile,2026-08-28T10:58:41.807024+00:00
P00379,69a32b1c27763540,Trending,HoltWinters7,5000,2006.0,8.5406,1924.958954,1923.225984,2642.409819,2729.937289,2846.378868,0.456,189.144539,723.937289,Fragile,2026-08-28T10:58:41.807024+00:00
P01854,0e3b47facf741e71,Trending,HoltWinters7,5000,572.0,8.5494,549.431764,550.879063,753.811177,779.064443,815.049173,0.456,53.170211,207.064443,Fragile,2026-08-28T10:58:41.807024+00:00
P00219,fa843819d2a60515,Trending,HoltWinters7,5000,3954.0,8.472,3785.064055,3749.122416,5226.969106,5387.666648,5552.025592,0.4558,364.550899,1433.666648,Fragile,2026-08-28T10:58:41.807024+00:00
P00513,ab7e3b690d45e5b8,Trending,HoltWinters7,5000,512.0,8.5338,493.097458,491.494265,677.784192,701.753249,728.408617,0.4558,49.242186,189.753249,Fragile,2026-08-28T10:58:41.807024+00:00
P00504,4f65cdae7d5f1dde,Trending,HoltWinters7,5000,3483.0,8.4946,3354.110268,3319.839337,4619.821179,4794.652803,4986.109536,0.4556,332.996076,1311.652803,Fragile,2026-08-28T10:58:41.807024+00:00
P01323,1158d3a6ef816634,Volatile,SES,5000,1167.0,14.9874,1132.91463,1131.406483,1468.135442,1533.550865,1636.264556,0.4554,89.530979,366.550865,Fragile,2026-08-28T10:58:41.807024+00:00
P00627,013401cfa47710db,Trending,HoltWinters7,5000,2938.0,8.4658,2800.773249,2789.539657,3880.195895,3995.646712,4113.656773,0.4548,263.20564,1057.646712,Fragile,2026-08-28T10:58:41.807024+00:00
P01288,90bf2f0ffc634825,Volatile,Naive,5000,484.0,15.087,468.255545,469.244265,604.576119,625.147406,651.796379,0.4548,36.304282,141.147406,Fragile,2026-08-28T10:58:41.807024+00:00
P00787,c56fcc7810b9802f,Trending,HoltWinters7,5000,3521.0,8.5506,3343.736662,3403.616306,4616.105523,4731.156012,4858.928724,0.4546,307.467719,1210.156012,Fragile,2026-08-28T10:58:41.807024+00:00
P01343,86c20733abcc16d7,Trending,HoltWinters7,5000,2656.0,8.4768,2543.591085,2528.932562,3501.297011,3627.444517,3780.26529,0.4544,247.524991,971.444517,Fragile,2026-08-28T10:58:41.807024+00:00
P00170,c533821b63858f08,Trending,HoltWinters7,5000,2243.0,8.4186,2138.321292,2117.52569,2961.046538,3058.676981,3151.068429,0.4544,202.295617,815.676981,Fragile,2026-08-28T10:58:41.807024+00:00
P00029,a63322e9fbaa6686,Trending,HoltWinters7,5000,3456.0,8.4744,3304.042854,3274.890049,4573.437907,4701.236834,4850.233511,0.4536,313.249217,1245.236834,Fragile,2026-08-28T10:58:41.807024+00:00
P00166,0680b4da6cc57313,Trending,HoltWinters7,5000,3179.0,8.5018,3039.606927,3034.923714,4183.882277,4329.905715,4475.326767,0.4534,292.173625,1150.905715,Fragile,2026-08-28T10:58:41.807024+00:00
P00359,2b7bbfc38639f775,Trending,HoltWinters7,5000,2426.0,8.5332,2333.663399,2335.117401,3210.721818,3329.565083,3470.152471,0.4534,230.599288,903.565083,Fragile,2026-08-28T10:58:41.807024+00:00
P01173,491d414e28b2a71c,Trending,HoltWinters7,5000,3491.0,8.5242,3319.709848,3349.725595,4568.880177,4699.942131,4831.051675,0.4532,306.651303,1208.942131,Fragile,2026-08-28T10:58:41.807024+00:00
P01616,824d049b55aabebb,Trending,HoltWinters7,5000,2477.0,8.5212,2361.568697,2367.746134,3263.537697,3338.482092,3432.135964,0.4528,219.632501,861.482092,Fragile,2026-08-28T10:58:41.807024+00:00
P01512,3fbfabf5342eb060,Trending,HoltWinters7,5000,3962.0,8.5198,3770.242072,3800.596097,5214.862281,5345.816738,5483.497629,0.4518,349.924376,1383.816738,Fragile,2026-08-28T10:58:41.807024+00:00
P00438,ef4a2de0a0a33d58,Volatile,SES,5000,1075.0,15.0804,1030.591478,1036.766431,1328.793491,1386.508434,1466.572337,0.4518,75.416889,311.508434,Fragile,2026-08-28T10:58:41.807024+00:00
P01612,a3c5b366ca604ede,Trending,HoltWinters7,5000,6267.0,8.5054,5961.98104,6000.415734,8235.052827,8463.218055,8670.192587,0.4512,542.82071,2196.218055,Fragile,2026-08-28T10:58:41.807024+00:00
P00680,4f5374a814fd9626,Trending,HoltWinters7,5000,2141.0,8.4712,2049.313814,2035.556363,2828.210992,2926.038497,3033.516909,0.4512,197.574712,785.038497,Fragile,2026-08-28T10:58:41.807024+00:00
