product_id,category,demand_class,total_demand,total_demand_fulfilled,total_lost_sales,stockout_days,average_inventory,minimum_inventory,maximum_inventory,average_inventory_position,purchase_quantity,purchase_orders,purchase_order_arrivals,delayed_orders,average_lead_time,maximum_lead_time,average_supplier_delay,maximum_supplier_delay,average_daily_demand,demand_std,base_daily_demand,reorder_point,safety_stock,order_quantity,min_lead_time_days,max_lead_time_days,average_lead_time_days,lead_time_std,fill_rate,stockout_rate,lost_sales_rate,coefficient_of_variation,inventory_days,target_inventory,excess_inventory,excess_inventory_rate,inventory_turnover,supplier_delay_rate,lead_time_variability,service_level_gap,stockout_risk,service_risk,volatility_risk,supplier_risk,excess_inventory_risk,inventory_risk_score,risk_class,primary_risk_driver,recommended_action,inventory_health
P00764,Office Supplies,Intermittent,80552,78147,2405,8,2855.2109589041097,0,5762,4882.0191780821915,79440,24,23,4,18.708333333333332,27,5.25,6,110.34520547945205,157.0725545448573,318.16,3299,1258,3310,12,25,18.5,3.25,0.9701435097825007,0.010958904109589041,0.029856490217499254,1.4234651506821163,25.875260701161984,6609.742465753425,0.0,0.0,28.212276136302574,0.16666666666666666,0.20833333333333215,0.0,4.08153943270883,0.0,71.17325753410582,17.708333333333325,0.0,14.56,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P01153,Office Supplies,Intermittent,104605,104405,200,1,3739.550684931507,0,8283,6330.728767123288,107475,25,24,7,17.92,29,4.0,6,143.2945205479452,192.77368863945838,382.58,4215,1564,4299,12,25,18.5,3.25,0.998088045504517,0.0013698630136986301,0.0019119544954830075,1.3452970002084472,26.096955212465943,8513.784246575344,0.0,0.0,27.972611902682615,0.28,-0.5799999999999983,0.0,0.32818175091816376,0.0,67.26485001042236,28.000000000000004,0.0,14.39,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P00891,Office Supplies,Intermittent,55492,53956,1536,9,1902.217808219178,0,4033,3320.190410958904,54720,24,23,4,19.083333333333332,30,5.25,7,76.01643835616439,103.31073563302449,206.71,2242,836,2280,12,25,18.5,3.25,0.9723203344626252,0.012328767123287671,0.02767966553737476,1.3590578283736012,25.023769191955598,4522.797260273973,0.0,0.0,29.172263954331605,0.16666666666666666,0.5833333333333321,0.0,4.0008432660662425,0.0,67.95289141868007,19.583333333333325,0.0,14.33,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P00728,Office Supplies,Intermittent,18480,18217,263,5,640.4616438356164,0,1257,1127.0534246575342,18216,24,24,4,19.5,28,4.5,6,25.315068493150687,35.14870495298294,71.09,751,283,759,12,25,18.5,3.25,0.9857683982683982,0.00684931506849315,0.014231601731601732,1.3884499250907762,25.29962121212121,1510.7808219178082,0.0,0.0,28.854186941354374,0.16666666666666666,1.0,0.0,2.108091680009488,0.0,69.42249625453881,21.666666666666664,0.0,14.3,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P00092,Office Supplies,Intermittent,45666,45492,174,1,1622.545205479452,0,3567,2820.7397260273974,46925,25,24,5,19.36,27,3.2,5,62.556164383561644,87.45885332571187,178.73,1860,703,1877,12,25,18.5,3.25,0.9961897253974511,0.0013698630136986301,0.0038102746025489424,1.39808529163425,25.937415144746637,3736.9739726027397,0.0,0.0,28.14467038932575,0.2,0.8599999999999994,0.0,0.5180137616247573,0.0,69.90426458171251,24.299999999999997,0.0,14.29,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P01404,Office Supplies,Intermittent,117727,117727,0,0,3979.690410958904,117,7868,7174.095890410959,120950,25,24,5,19.52,25,4.6,7,161.26986301369863,225.2182232007651,450.53,4795,1812,4838,12,25,18.5,3.25,1.0,0.0,0.0,1.3965301327355537,24.677210835237457,9633.588356164382,0.0,0.0,29.58194930837189,0.2,1.0199999999999996,0.0,0.0,0.0,69.82650663677768,25.099999999999998,0.0,14.24,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P00548,Office Supplies,Intermittent,109799,106141,3658,11,3719.4986301369863,0,7675,6692.47397260274,108288,24,24,2,20.041666666666668,25,6.0,6,150.4095890410959,205.62100570585,415.25,4445,1662,4512,12,25,18.5,3.25,0.9666845781837722,0.015068493150684932,0.03331542181622783,1.3670737817764322,24.7291323236095,8956.865068493153,0.0,0.0,29.51983880578985,0.08333333333333333,1.5416666666666679,0.0,4.838391496691276,0.0,68.35368908882161,16.04166666666667,0.0,14.11,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P01573,Office Supplies,Intermittent,9431,9399,32,1,332.32465753424657,0,661,573.6287671232876,9700,25,24,6,18.16,25,3.5,5,12.919178082191781,17.815478216139816,36.03,383,144,388,12,25,18.5,3.25,0.9966069345774573,0.0013698630136986301,0.0033930654225426786,1.3789947087034318,25.723359134768316,770.5801369863013,0.0,0.0,28.378875254022102,0.24,-0.33999999999999986,0.0,0.4762928436241309,0.0,68.94973543517159,24.0,0.0,14.09,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P01199,Office Supplies,Intermittent,22891,22771,120,2,773.6630136986302,0,1590,1397.558904109589,23525,25,24,4,19.64,32,5.5,7,31.35753424657534,44.306942910460904,89.28,935,355,941,12,25,18.5,3.25,0.9947577650605042,0.0027397260273972603,0.005242234939495872,1.4129600421404247,24.67231663099035,1875.840410958904,0.0,0.0,29.5878174278561,0.16,1.1400000000000006,0.0,0.7981960966893132,0.0,70.64800210702124,21.700000000000003,0.0,14.09,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P01650,Office Supplies,Intermittent,64636,63606,1030,5,2325.576712328767,0,5032,4002.858904109589,63744,24,24,3,19.208333333333332,27,6.333333333333333,7,88.54246575342465,129.50685817708398,269.69,2669,1031,2656,12,25,18.5,3.25,0.9840646079584132,0.00684931506849315,0.01593539204158673,1.462652491943674,26.265099944303483,5325.309589041095,0.0,0.0,27.793535967805308,0.125,0.7083333333333321,0.0,2.278470711007988,0.0,73.1326245971837,16.04166666666666,0.0,14.06,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P00277,Office Supplies,Intermittent,108336,105257,3079,8,3670.576712328767,0,7918,6463.749315068493,106848,24,23,3,19.25,26,2.6666666666666665,4,148.4054794520548,205.65985334667624,409.74,4403,1657,4452,12,25,18.5,3.25,0.9715791611283414,0.010958904109589041,0.028420838871658544,1.3857968998585295,24.733431177078714,8854.665753424659,0.0,0.0,29.514708039235373,0.125,0.75,0.0,3.9379742981247583,0.0,69.28984499292648,16.25,0.0,14.01,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P00882,Office Supplies,Intermittent,20511,20020,491,7,765.3397260273972,0,1611,1287.3068493150686,20232,24,24,3,18.833333333333332,28,4.666666666666667,7,28.0972602739726,40.48482068367723,83.41,843,323,843,12,25,18.5,3.25,0.9760616254692605,0.009589041095890411,0.023938374530739603,1.4408814343076581,27.238944956364875,1685.7171232876713,0.0,0.0,26.799863253492944,0.125,0.33333333333333215,0.0,3.3527415626630015,0.0,72.04407171538291,14.16666666666666,0.0,13.94,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P00305,Office Supplies,Intermittent,85194,83396,1798,8,3181.217808219178,0,6513,5233.858904109589,84024,24,24,4,17.833333333333332,25,3.25,4,116.7041095890411,161.76868821836072,324.25,3462,1303,3501,12,25,18.5,3.25,0.9788952273634294,0.010958904109589041,0.02110477263657065,1.386143888060231,27.25883278165129,6963.149315068493,0.0,0.0,26.780310288685,0.16666666666666666,-0.6666666666666679,0.0,3.206367674615969,0.0,69.30719440301155,16.666666666666664,0.0,13.86,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P00781,Office Supplies,Intermittent,56971,54966,2005,11,2003.531506849315,0,4328,3485.095890410959,56184,24,24,2,19.25,30,6.5,7,78.04246575342465,109.5224055445785,226.45,2324,880,2341,12,25,18.5,3.25,0.9648066560179741,0.015068493150684932,0.03519334398202594,1.4033693641948064,25.672324515981817,4665.059589041095,0.0,0.0,28.435290288791435,0.08333333333333333,0.75,0.0,5.026183713271087,0.0,70.16846820974033,12.083333333333332,0.0,13.85,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P01767,Office Supplies,Intermittent,75142,73264,1878,7,2523.884931506849,0,5391,4495.128767123288,74112,24,24,3,19.416666666666668,28,6.0,7,102.93424657534247,139.55487164570377,280.77,3034,1130,3088,12,25,18.5,3.25,0.9750073194751271,0.009589041095890411,0.02499268052487291,1.3557671648527287,24.519389955018497,6122.3109589041105,0.0,0.0,29.772355729045678,0.125,0.9166666666666679,0.0,3.458172162076332,0.0,67.78835824263643,17.08333333333334,0.0,13.77,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P01777,Office Supplies,Intermittent,38136,37941,195,2,1366.5205479452054,0,2657,2341.0657534246575,39175,25,24,5,18.88,25,4.2,6,52.24109589041096,71.22230472369873,143.43,1542,576,1567,12,25,18.5,3.25,0.9948867212083071,0.0027397260273972603,0.005113278791692889,1.3633386419210214,26.157960981749525,3109.6931506849314,0.0,0.0,27.907373992541803,0.2,0.379999999999999,0.0,0.7853004819090149,0.0,68.16693209605107,21.899999999999995,0.0,13.75,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P01015,Office Supplies,Intermittent,57815,57385,430,3,1961.7,0,4009,3540.2753424657535,59400,25,24,4,19.52,32,5.25,7,79.1986301369863,107.96876420872911,218.16,2338,873,2376,12,25,18.5,3.25,0.992562483784485,0.00410958904109589,0.007437516215515005,1.363265551714473,24.769367811121683,4714.1335616438355,0.0,0.0,29.471886628944283,0.16,1.0199999999999996,0.0,1.1547105256610894,0.0,68.16327758572365,21.099999999999998,0.0,13.74,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P01590,Office Supplies,Intermittent,62147,61157,990,6,2244.241095890411,0,4504,3790.635616438356,61296,24,24,5,18.416666666666668,28,4.8,7,85.13287671232877,111.90608270162372,220.35,2488,913,2554,12,25,18.5,3.25,0.9840700275154071,0.00821917808219178,0.01592997248459298,1.3144872700562427,26.36162646628156,5041.944520547945,0.0,0.0,27.691766323057614,0.20833333333333334,-0.08333333333333215,0.0,2.414915056678476,0.0,65.72436350281214,20.833333333333336,0.0,13.71,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P01991,Office Supplies,Intermittent,9413,9288,125,5,309.76849315068495,0,652,563.1739726027397,9288,24,23,3,20.083333333333332,32,6.333333333333333,7,12.894520547945206,17.263267619193513,34.38,379,140,387,12,25,18.5,3.25,0.9867204929353023,0.00684931506849315,0.013279507064697759,1.3388064763636742,24.02326569637735,765.3842465753424,0.0,0.0,30.387209184057028,0.125,1.5833333333333321,0.0,2.012882213319091,0.0,66.94032381818371,20.41666666666666,0.0,13.71,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P00322,Office Supplies,Intermittent,129759,129338,421,3,4736.986301369863,0,9382,7936.786301369863,133325,25,24,5,18.2,27,4.6,6,177.75205479452055,246.70892231192158,498.91,5275,1987,5333,12,25,18.5,3.25,0.9967555237016315,0.00410958904109589,0.003244476298368514,1.3879385112994302,26.64940389491288,10607.974657534247,0.0,0.0,27.392732793522267,0.2,-0.3000000000000007,0.0,0.7354065339464404,0.0,69.39692556497151,20.0,0.0,13.63,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P01135,Office Supplies,Intermittent,34863,34482,381,4,1193.6246575342466,0,2337,2118.2041095890413,35825,25,24,4,19.36,28,4.75,6,47.75753424657534,63.91957484825285,128.39,1403,519,1433,12,25,18.5,3.25,0.9890715084760348,0.005479452054794521,0.010928491523965236,1.3384186570067,24.993431431603707,2835.240410958904,0.0,0.0,29.207674104202006,0.16,0.8599999999999994,0.0,1.6407943578759756,0.0,66.920932850335,20.299999999999997,0.0,13.58,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P00775,Office Supplies,Intermittent,67053,65508,1545,8,2198.7890410958903,0,4310,4086.460273972603,66144,24,24,1,20.833333333333332,25,4.0,4,91.85342465753425,124.21839763342237,243.83,2706,1007,2756,12,25,18.5,3.25,0.9769585253456221,0.010958904109589041,0.02304147465437788,1.3523545594141697,23.938019178858514,5461.891095890411,0.0,0.0,30.49542213771466,0.041666666666666664,2.333333333333332,0.0,3.4000378763966923,0.0,67.61772797070849,15.833333333333327,0.0,13.54,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P01271,Office Supplies,Intermittent,13716,13654,62,3,483.61506849315066,0,1009,835.9219178082192,14100,25,24,4,18.56,27,4.25,6,18.78904109589041,26.627582271494255,54.6,561,213,564,12,25,18.5,3.25,0.9954797317002041,0.00410958904109589,0.004520268299795859,1.4171868663014586,25.739209682123064,1124.268493150685,0.0,0.0,28.36139916553129,0.16,0.05999999999999872,0.0,0.8629857340891749,0.0,70.85934331507293,16.299999999999994,0.0,13.33,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P00895,Office Supplies,Intermittent,9598,9419,179,8,336.24931506849316,0,640,575.8876712328768,9456,24,24,3,18.5,29,5.333333333333333,7,13.147945205479452,18.4810740665332,38.47,391,148,394,12,25,18.5,3.25,0.9813502813086059,0.010958904109589041,0.018649718691394042,1.4056245122493474,25.574286309647842,785.6753424657534,0.0,0.0,28.544296062119596,0.125,0.0,0.0,2.960862280098308,0.0,70.28122561246737,12.5,0.0,13.31,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P00039,Office Supplies,Intermittent,118554,117551,1003,3,4052.2602739726026,0,7663,7262.441095890411,121800,25,24,2,20.0,28,6.5,7,162.4027397260274,229.58321393055687,471.76,4846,1842,4872,12,25,18.5,3.25,0.9915397202962363,0.00410958904109589,0.008460279703763686,1.4136658920770833,24.951920643757276,9718.532876712328,0.0,0.0,29.256264895289288,0.08,1.5,0.0,1.2569868744859576,0.0,70.68329460385416,15.5,0.0,13.3,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P00160,Office Supplies,Intermittent,111847,111167,680,2,3943.723287671233,0,8114,6808.353424657535,114900,25,24,4,18.64,29,4.0,6,153.21506849315068,214.8309228770535,437.52,4561,1727,4596,12,25,18.5,3.25,0.993920266077767,0.0027397260273972603,0.006079733922233051,1.4021527059308614,25.739787388128427,9157.93082191781,0.0,0.0,28.360762619845374,0.16,0.14000000000000057,0.0,0.881945994963031,0.0,70.10763529654307,16.700000000000003,0.0,13.29,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P00236,Office Supplies,Intermittent,54769,54754,15,1,2004.7123287671234,0,4019,3401.5657534246575,56275,25,25,4,18.12,28,3.75,5,75.02602739726028,108.39320602851696,222.32,2253,865,2251,12,25,18.5,3.25,0.9997261224415271,0.0013698630136986301,0.00027387755847285873,1.4447413756106078,26.720224944768024,4503.762328767123,0.0,0.0,27.320129284425736,0.16,-0.379999999999999,0.0,0.16437405721714887,0.0,72.2370687805304,16.0,0.0,13.28,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P01510,Office Supplies,Intermittent,55237,54480,757,6,2036.694520547945,0,4304,3442.2287671232875,54480,24,23,2,19.125,29,3.0,4,75.66712328767123,108.70663830324216,221.71,2269,869,2270,12,25,18.5,3.25,0.98629541792639,0.00821917808219178,0.01370458207361008,1.4366429379105812,26.916505241052192,4538.855479452055,0.0,0.0,27.120905684539885,0.08333333333333333,0.625,0.0,2.192376015580186,0.0,71.83214689552906,11.458333333333332,0.0,13.15,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P01479,Office Supplies,Intermittent,35250,34915,335,3,1247.4424657534246,0,2336,2168.4506849315067,36225,25,24,3,18.88,30,4.0,7,48.28767123287671,68.26085274803575,138.45,1441,548,1449,12,25,18.5,3.25,0.9904964539007092,0.00410958904109589,0.00950354609929078,1.4136290072642863,25.83356028368794,2889.9520547945203,0.0,0.0,28.257816266267533,0.12,0.379999999999999,0.0,1.3613135140386672,0.0,70.68145036321431,13.899999999999995,0.0,13.1,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P00724,Office Supplies,Intermittent,105614,104236,1378,4,3420.9712328767123,0,7652,6387.628767123288,108500,25,24,1,20.72,30,5.0,5,144.6767123287671,196.85951242579944,392.76,4270,1593,4340,12,25,18.5,3.25,0.9869524873596304,0.005479452054794521,0.013047512640369649,1.3606855537223626,23.645624633097885,8609.820547945204,0.0,0.0,30.87251917964497,0.04,2.219999999999999,0.0,1.852696469516417,0.0,68.03427768611813,15.099999999999994,0.0,13.03,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P01190,Office Supplies,Intermittent,85602,84655,947,5,3011.5383561643835,0,6252,5199.445205479452,87950,25,24,4,18.64,26,5.0,7,117.26301369863013,156.03747879679128,307.68,3438,1269,3518,12,25,18.5,3.25,0.9889371743650849,0.00684931506849315,0.011062825634915072,1.3306623621137081,25.681911637578562,6956.256164383562,0.0,0.0,28.424675324084582,0.16,0.14000000000000057,0.0,1.7912140703408221,0.0,66.5331181056854,16.700000000000003,0.0,13.02,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P01591,Office Supplies,Intermittent,115073,114526,547,2,4370.508219178082,0,8537,7194.95205479452,118225,25,24,3,17.8,25,4.333333333333333,7,157.63424657534247,228.92231969642648,467.83,4742,1826,4729,12,25,18.5,3.25,0.9952464957027278,0.0027397260273972603,0.0047535042972721665,1.4522372179259369,27.725626341539716,9471.26095890411,0.0,0.0,26.329432237434535,0.12,-0.6999999999999993,0.0,0.7493230324669427,0.0,72.61186089629685,12.0,0.0,12.92,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P01447,Office Supplies,Intermittent,53098,52601,497,3,1840.631506849315,0,4021,3212.6013698630136,54550,25,24,3,18.8,30,6.0,7,72.73698630136987,101.3695347762545,205.15,2162,816,2182,12,25,18.5,3.25,0.9906399487739651,0.00410958904109589,0.00936005122603488,1.3936449656609624,25.305303401258048,4343.743835616438,0.0,0.0,28.847707866790806,0.12,0.3000000000000007,0.0,1.346964026713077,0.0,69.68224828304812,13.500000000000004,0.0,12.88,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P01797,Office Supplies,Intermittent,40243,40243,0,0,1459.2246575342465,151,2745,2460.6876712328767,41350,25,24,4,18.28,29,5.0,6,55.12739726027397,76.99795262144367,154.53,1639,619,1654,12,25,18.5,3.25,1.0,0.0,0.0,1.3967275156835692,26.4700444797853,3292.678767123288,0.0,0.0,27.578344288672724,0.16,-0.21999999999999886,0.0,0.0,0.0,69.83637578417846,16.0,0.0,12.88,High,Demand Volatility,Review forecast and demand variability,Demand Risk
P00960,Office Supplies,Intermittent,17479,17365,114,3,571.8972602739726,0,1118,1053.8424657534247,17950,25,24,2,20.32,31,4.5,7,23.943835616438356,31.814161534712085,64.09,702,259,718,12,25,18.5,3.25,0.9934778877510155,0.00410958904109589,0.006522112248984495,1.328699463375469,23.884947651467474,1420.2760273972603,0.0,0.0,30.56318191072733,0.08,1.8200000000000003,0.0,1.0631701290080384,0.0,66.43497316877345,17.1,0.0,12.85,High,Demand Volatility,Review forecast and demand variability,Demand Risk
