product_id,category,demand_class,risk_class,primary_risk_driver,scenario_demand_multiplier,scenario_supplier_delay,scenario_supplier_delay_rate,scenario_safety_stock,scenario_reorder_point,scenario_order_quantity,scenario_purchase_quantity,scenario_purchase_orders,scenario_inventory_days,scenario_fill_rate,scenario_stockout_rate,scenario_lost_sales,scenario_total_cost,cost_change_vs_optimized,cost_savings_vs_optimized,lost_sales_change_vs_optimized,lost_sales_increase_vs_optimized,fill_rate_change_vs_optimized,inventory_days_change_vs_optimized,scenario_severity,scenario_recommendation,scenario
P00106,Electronics,Volatile,Low,Supplier,1.0,0.38,0.125,60.0,320.0,780.0,12480.0,16.0,25.51,0.9872,0.0151,162.0,2904.97,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00107,Home Appliances,Volatile,Medium,Supplier,1.0,0.62,0.1875,11.0,49.0,113.0,1808.0,16.0,27.22,0.994,0.0055,11.0,646.61,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00108,Office Supplies,Trending,Low,Demand Volatility,1.0,0.0,0.0,444.0,2064.0,5718.0,137232.0,24.0,17.94,0.997,0.0041,424.0,11679.43,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00109,Electronics,Seasonal,Low,Demand Volatility,1.0,0.19,0.125,36.0,192.0,670.0,10720.0,16.0,24.73,0.9874,0.0137,137.0,2506.34,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00110,Electronics,Volatile,Low,Supplier,1.0,0.58,0.1667,73.0,389.0,632.0,15168.0,24.0,18.47,0.9884,0.011,178.0,3157.85,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00111,Home Appliances,Seasonal,Medium,Supplier,1.0,0.12,0.0625,72.0,313.0,1032.0,16512.0,16.0,25.54,0.9956,0.0041,73.0,2301.85,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00112,Electronics,Seasonal,Low,Supplier,1.0,0.5,0.125,73.0,390.0,1357.0,21712.0,16.0,24.13,0.9912,0.0123,194.0,3794.88,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00113,Accessories,Volatile,Low,Supplier,1.0,0.69,0.1875,317.0,1714.0,4191.0,67056.0,16.0,26.46,0.9942,0.0068,391.0,9239.64,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00114,Accessories,Stable,Low,Supplier,1.0,0.0,0.0,240.0,1321.0,6486.0,103776.0,16.0,24.48,0.9989,0.0014,119.0,8646.89,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00115,Personal Care,Seasonal,Low,Demand Volatility,1.0,0.0,0.0,426.0,2302.0,5360.0,128640.0,24.0,18.15,0.9936,0.0082,840.0,15484.32,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00116,Accessories,Volatile,Medium,Supplier,1.0,0.69,0.1875,543.0,2406.0,5590.0,89440.0,16.0,27.36,1.0,0.0,0.0,7196.91,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00117,Accessories,Trending,Low,Supplier,1.0,0.0,0.0,155.0,714.0,1973.0,47352.0,24.0,17.83,0.9924,0.0082,363.0,6575.17,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00118,Electronics,Seasonal,Low,Supplier,1.0,0.25,0.125,73.0,386.0,1342.0,21472.0,16.0,26.24,1.0,0.0,0.0,1964.32,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00119,Accessories,Stable,Low,Supplier,1.0,0.04,0.0417,369.0,2037.0,6671.0,160104.0,24.0,17.0,0.9997,0.0014,56.0,8720.43,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00120,Personal Care,Trending,Low,Supplier,1.0,0.06,0.0625,451.0,2102.0,8741.0,139856.0,16.0,24.6,0.9895,0.0137,1488.0,24837.52,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00121,Accessories,Trending,Low,Supplier,1.0,0.17,0.0833,471.0,2177.0,6023.0,144552.0,24.0,17.55,0.9995,0.0055,77.0,8415.55,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00122,Accessories,Stable,Low,Supplier,1.0,0.17,0.0833,111.0,614.0,2012.0,48288.0,24.0,16.6,0.9969,0.0055,154.0,4366.52,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00123,Home Appliances,Seasonal,Low,Demand Volatility,1.0,0.0,0.0,43.0,228.0,527.0,12648.0,24.0,17.91,0.997,0.0041,38.0,1609.77,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00124,Electronics,Volatile,Medium,Supplier,1.0,0.67,0.1667,94.0,411.0,635.0,15240.0,24.0,18.86,0.9913,0.0123,135.0,2747.68,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00125,Electronics,Trending,Low,Demand Volatility,1.0,0.0,0.0,46.0,212.0,586.0,14064.0,24.0,17.68,0.9957,0.0055,61.0,1900.76,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00126,Home Appliances,Seasonal,Low,Supplier,1.0,0.81,0.375,75.0,399.0,1387.0,22192.0,16.0,24.3,0.9875,0.0151,281.0,4708.32,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00127,Accessories,Trending,Low,Demand Volatility,1.0,0.19,0.0625,479.0,2210.0,9162.0,146592.0,16.0,24.26,0.9917,0.0082,1230.0,22578.49,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00128,Accessories,Stable,Low,Demand Volatility,1.0,0.06,0.0625,170.0,938.0,4609.0,73744.0,16.0,24.39,0.9956,0.0055,328.0,8675.71,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00129,Electronics,Volatile,Medium,Supplier,1.0,0.38,0.125,101.0,439.0,1014.0,16224.0,16.0,27.48,0.9957,0.0041,70.0,2338.9,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00130,Personal Care,Stable,Low,Demand Volatility,1.0,0.04,0.0417,113.0,627.0,2057.0,49368.0,24.0,16.12,0.9958,0.0096,212.0,4930.81,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00131,Home Appliances,Seasonal,Low,Demand Volatility,1.0,0.5,0.1875,32.0,170.0,592.0,9472.0,16.0,25.0,0.991,0.0096,86.0,1918.03,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00132,Electronics,Volatile,Low,Supplier,1.0,0.25,0.0833,41.0,219.0,355.0,8520.0,24.0,18.85,0.989,0.0123,95.0,1996.46,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00133,Electronics,Trending,Low,Supplier,1.0,0.0,0.0,39.0,179.0,739.0,11824.0,16.0,24.91,0.9977,0.0041,28.0,1498.09,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00134,Home Appliances,Stable,Low,Demand Volatility,1.0,0.12,0.0625,41.0,223.0,1093.0,17488.0,16.0,23.95,0.9954,0.0068,82.0,2383.87,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00135,Accessories,Stable,Low,Supplier,1.0,0.1,0.0833,218.0,1200.0,1965.0,94320.0,48.0,9.45,0.9945,0.0096,528.0,8956.3,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00136,Home Appliances,Stable,Low,Demand Volatility,1.0,0.0,0.0,41.0,226.0,1108.0,17728.0,16.0,23.7,0.9976,0.0055,43.0,1996.72,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00137,Personal Care,Trending,Low,Demand Volatility,1.0,0.0,0.0,513.0,2391.0,9943.0,159088.0,16.0,24.77,0.9954,0.0068,738.0,18726.82,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00138,Office Supplies,Trending,Low,Supplier,1.0,0.0,0.0,557.0,2587.0,10748.0,171968.0,16.0,25.02,0.9967,0.0041,576.0,18111.13,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00139,Home Appliances,Volatile,Low,Supplier,1.0,0.44,0.125,88.0,469.0,1144.0,18304.0,16.0,25.27,0.996,0.0068,75.0,2435.45,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00140,Accessories,Stable,Low,Supplier,1.0,0.04,0.0417,116.0,639.0,2093.0,50232.0,24.0,17.06,0.9969,0.0055,156.0,4539.48,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00141,Accessories,Trending,Low,Supplier,1.0,0.19,0.125,200.0,922.0,3824.0,61184.0,16.0,24.28,0.9948,0.0082,321.0,7736.99,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00142,Home Appliances,Stable,Low,Demand Volatility,1.0,0.06,0.0625,28.0,151.0,735.0,11760.0,16.0,23.68,0.9997,0.0014,4.0,1213.85,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00143,Personal Care,Trending,Low,Supplier,1.0,0.21,0.0833,263.0,1225.0,3395.0,81480.0,24.0,17.09,0.9939,0.011,501.0,9477.9,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00144,Home Appliances,Stable,Low,Demand Volatility,1.0,0.12,0.0625,4.0,21.0,99.0,1584.0,16.0,24.4,0.9919,0.0096,13.0,637.54,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00145,Home Appliances,Seasonal,Low,Demand Volatility,1.0,0.33,0.125,50.0,266.0,618.0,14832.0,24.0,17.31,0.985,0.0151,226.0,3572.85,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00146,Electronics,Seasonal,Low,Demand Volatility,1.0,0.19,0.125,40.0,210.0,728.0,11648.0,16.0,25.15,0.9835,0.0164,195.0,3163.47,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00147,Personal Care,Seasonal,Low,Supplier,1.0,0.12,0.0417,363.0,1961.0,4567.0,109608.0,24.0,17.19,0.9903,0.0123,1080.0,16634.56,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00148,Personal Care,Stable,Low,Supplier,1.0,0.09,0.0426,486.0,2691.0,4409.0,207223.0,47.0,9.36,0.9918,0.0137,1769.0,24365.05,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00149,Electronics,Volatile,Medium,Supplier,1.0,0.56,0.125,78.0,340.0,787.0,12592.0,16.0,27.6,0.9975,0.0041,32.0,1685.33,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00150,Home Appliances,Seasonal,Low,Demand Volatility,1.0,0.0,0.0,65.0,344.0,1194.0,19104.0,16.0,25.83,0.9887,0.0123,219.0,3960.93,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00151,Accessories,Trending,Low,Demand Volatility,1.0,0.04,0.0417,135.0,623.0,1722.0,41328.0,24.0,17.81,0.9992,0.0027,33.0,2974.32,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00152,Electronics,Stable,Low,Supplier,1.0,0.08,0.0833,31.0,169.0,553.0,13272.0,24.0,17.43,0.9915,0.0082,114.0,2382.29,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00153,Electronics,Trending,Low,Demand Volatility,1.0,0.17,0.0833,73.0,336.0,929.0,22296.0,24.0,17.18,0.9958,0.0041,94.0,2603.45,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00154,Personal Care,Stable,Low,Demand Volatility,1.0,0.0,0.0,305.0,1692.0,8323.0,133168.0,16.0,23.71,0.9964,0.0055,489.0,14060.21,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00155,Accessories,Trending,Low,Demand Volatility,1.0,0.12,0.0625,572.0,2636.0,10928.0,174848.0,16.0,24.8,0.9908,0.0123,1632.0,28764.61,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00156,Electronics,Stable,Low,Demand Volatility,1.0,0.12,0.0833,22.0,118.0,383.0,9192.0,24.0,16.85,0.9961,0.0055,36.0,1390.22,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00157,Office Supplies,Trending,Low,Supplier,1.0,0.0,0.0,213.0,989.0,4107.0,65712.0,16.0,24.72,0.9948,0.0055,346.0,8372.14,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00158,Office Supplies,Stable,Low,Supplier,1.0,0.04,0.0417,410.0,2276.0,7463.0,179112.0,24.0,16.71,0.9977,0.0041,416.0,13073.39,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00159,Electronics,Trending,Low,Supplier,1.0,0.12,0.0625,37.0,170.0,704.0,11264.0,16.0,24.88,0.9985,0.0027,17.0,1348.47,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00160,Office Supplies,Intermittent,High,Demand Volatility,1.0,1.41,0.3061,2057.0,4891.0,2298.0,112602.0,49.0,20.04,1.0,0.0,0.0,7365.49,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00161,Home Appliances,Seasonal,Low,Supplier,1.0,0.25,0.0625,22.0,117.0,408.0,6528.0,16.0,24.66,0.993,0.0082,46.0,1306.73,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00162,Personal Care,Stable,Low,Supplier,1.0,0.19,0.125,488.0,2702.0,13282.0,212512.0,16.0,24.48,0.9988,0.0014,254.0,17391.66,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00163,Personal Care,Seasonal,Low,Demand Volatility,1.0,0.0,0.0,726.0,3916.0,13673.0,218768.0,16.0,25.61,0.9945,0.0055,1225.0,28211.56,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00164,Personal Care,Trending,Low,Supplier,1.0,0.19,0.0625,253.0,1178.0,4895.0,78320.0,16.0,24.31,0.9916,0.0096,664.0,12329.83,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00165,Electronics,Seasonal,Low,Supplier,1.0,0.31,0.125,29.0,152.0,527.0,8432.0,16.0,25.29,0.9944,0.0068,48.0,1471.94,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00166,Accessories,Trending,Low,Supplier,1.0,0.0,0.0,688.0,3179.0,8792.0,211008.0,24.0,16.9,0.9933,0.0096,1436.0,24864.44,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00167,Home Appliances,Volatile,Low,Demand Volatility,1.0,0.45,0.1277,100.0,541.0,441.0,20727.0,47.0,11.07,0.979,0.0274,450.0,6326.64,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00168,Electronics,Stable,Low,Demand Volatility,1.0,0.17,0.0833,25.0,136.0,442.0,10608.0,24.0,16.87,0.9971,0.0041,31.0,1407.48,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00169,Electronics,Trending,Low,Supplier,1.0,0.19,0.0625,30.0,137.0,568.0,9088.0,16.0,25.01,0.9993,0.0014,6.0,1091.21,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00170,Personal Care,Trending,Low,Supplier,1.0,0.08,0.0417,482.0,2243.0,3108.0,149184.0,48.0,10.62,0.993,0.0082,1061.0,16210.63,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00171,Office Supplies,Stable,Low,Demand Volatility,1.0,0.08,0.0625,589.0,3276.0,5373.0,257904.0,48.0,9.43,0.9945,0.0096,1431.0,22262.79,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00172,Electronics,Seasonal,Low,Demand Volatility,1.0,0.19,0.125,23.0,123.0,429.0,6864.0,16.0,24.94,0.9908,0.0096,64.0,1515.6,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00173,Personal Care,Stable,Low,Demand Volatility,1.0,0.04,0.0417,377.0,2089.0,3424.0,164352.0,48.0,10.02,0.9984,0.0027,265.0,8426.45,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00174,Electronics,Volatile,Low,Supplier,1.0,0.12,0.0625,12.0,64.0,157.0,2512.0,16.0,26.01,0.9953,0.0055,12.0,701.31,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00175,Personal Care,Stable,Low,Supplier,1.0,0.0,0.0,57.0,315.0,1548.0,24768.0,16.0,24.04,0.9979,0.0055,52.0,2574.58,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00176,Electronics,Seasonal,Low,Supplier,1.0,0.0,0.0,32.0,168.0,388.0,9312.0,24.0,17.66,0.9845,0.0164,146.0,2516.79,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00177,Office Supplies,Stable,Low,Supplier,1.0,0.08,0.0417,326.0,1812.0,5946.0,142704.0,24.0,16.62,0.9956,0.0055,633.0,13518.58,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00178,Home Appliances,Seasonal,Low,Supplier,1.0,0.12,0.0417,27.0,144.0,335.0,8040.0,24.0,17.91,0.9895,0.0123,86.0,1860.01,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00179,Accessories,Trending,Low,Supplier,1.0,0.0,0.0,399.0,1837.0,7613.0,121808.0,16.0,24.78,0.9923,0.0096,945.0,18233.57,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00180,Electronics,Trending,Medium,Supplier,1.0,0.31,0.1875,39.0,148.0,577.0,9232.0,16.0,25.49,0.9984,0.0027,15.0,1203.43,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00181,Home Appliances,Stable,Low,Supplier,1.0,0.0,0.0,13.0,69.0,339.0,5424.0,16.0,23.54,0.9971,0.0041,16.0,914.22,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00182,Electronics,Trending,Low,Demand Volatility,1.0,0.12,0.0625,30.0,136.0,561.0,8976.0,16.0,25.15,0.9984,0.0027,15.0,1176.57,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00183,Accessories,Trending,Low,Demand Volatility,1.0,0.12,0.0417,764.0,3516.0,9712.0,233088.0,24.0,17.05,0.9936,0.0082,1512.0,26761.11,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00184,Accessories,Trending,Low,Supplier,1.0,0.12,0.0417,334.0,1544.0,4270.0,102480.0,24.0,18.09,0.9947,0.0041,553.0,11280.5,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00185,Home Appliances,Seasonal,Low,Supplier,1.0,0.19,0.125,36.0,190.0,659.0,10544.0,16.0,25.44,0.992,0.0082,86.0,2005.31,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00186,Office Supplies,Trending,Low,Supplier,1.0,0.12,0.0625,871.0,4047.0,16812.0,268992.0,16.0,25.52,1.0,0.0,0.0,19470.11,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00187,Accessories,Trending,Low,Demand Volatility,1.0,0.12,0.125,751.0,3469.0,9595.0,230280.0,24.0,17.66,0.9896,0.0123,2426.0,36154.51,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00188,Personal Care,Stable,Low,Demand Volatility,1.0,0.08,0.0417,146.0,811.0,2661.0,63864.0,24.0,16.5,0.9973,0.0041,177.0,5297.78,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00189,Personal Care,Trending,Low,Demand Volatility,1.0,0.04,0.0417,596.0,2779.0,7704.0,184896.0,24.0,17.31,0.9983,0.0027,323.0,12722.78,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00190,Electronics,Trending,Low,Demand Volatility,1.0,0.19,0.0625,62.0,286.0,1186.0,18976.0,16.0,24.24,0.9983,0.0041,32.0,1997.22,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00191,Electronics,Seasonal,Low,Demand Volatility,1.0,0.31,0.125,47.0,246.0,855.0,13680.0,16.0,25.04,0.9986,0.0014,19.0,1541.34,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00192,Accessories,Stable,Low,Demand Volatility,1.0,0.12,0.125,54.0,297.0,971.0,23304.0,24.0,16.81,0.9959,0.0055,96.0,2647.57,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00193,Accessories,Stable,Low,Demand Volatility,1.0,0.0,0.0,299.0,1642.0,5371.0,128904.0,24.0,17.3,0.9998,0.0014,28.0,7075.87,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00194,Personal Care,Stable,Low,Demand Volatility,1.0,0.06,0.0625,63.0,351.0,1730.0,27680.0,16.0,24.4,0.9982,0.0041,50.0,2776.55,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00195,Home Appliances,Stable,Low,Demand Volatility,1.0,0.0,0.0,32.0,174.0,855.0,13680.0,16.0,23.75,0.9968,0.0041,44.0,1741.95,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00196,Home Appliances,Seasonal,Medium,Supplier,1.0,0.44,0.125,73.0,318.0,1048.0,16768.0,16.0,26.01,0.9934,0.0082,113.0,2741.65,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00197,Office Supplies,Trending,Low,Demand Volatility,1.0,0.0,0.0,377.0,1752.0,7278.0,116448.0,16.0,25.37,0.9927,0.0096,863.0,17235.88,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00198,Accessories,Volatile,Low,Supplier,1.0,0.42,0.125,846.0,4558.0,7424.0,178176.0,24.0,18.22,0.9958,0.0055,765.0,17265.79,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00199,Accessories,Volatile,Low,Demand Volatility,1.0,0.56,0.25,68.0,369.0,903.0,14448.0,16.0,25.51,0.9992,0.0041,11.0,1533.56,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00200,Office Supplies,Stable,Low,Supplier,1.0,0.0,0.0,714.0,3968.0,13015.0,312360.0,24.0,17.02,0.9991,0.0041,300.0,18364.58,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00201,Personal Care,Seasonal,Low,Supplier,1.0,0.0,0.0,375.0,2027.0,7079.0,113264.0,16.0,24.88,0.9966,0.0055,388.0,12106.71,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00202,Electronics,Volatile,Low,Supplier,1.0,0.31,0.0625,28.0,147.0,358.0,5728.0,16.0,26.28,0.9917,0.0068,48.0,1298.08,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00203,Electronics,Seasonal,Low,Supplier,1.0,0.38,0.1875,14.0,75.0,262.0,4192.0,16.0,25.45,0.9965,0.0041,15.0,846.08,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00204,Accessories,Stable,Low,Demand Volatility,1.0,0.06,0.0417,412.0,2270.0,3716.0,178368.0,48.0,9.62,0.9968,0.0082,578.0,11744.85,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00205,Personal Care,Stable,Low,Demand Volatility,1.0,0.0,0.0,68.0,375.0,1842.0,29472.0,16.0,24.13,0.998,0.0027,61.0,2985.37,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00206,Electronics,Volatile,Low,Supplier,1.0,0.81,0.1875,25.0,134.0,326.0,5216.0,16.0,26.32,0.9936,0.0068,34.0,1121.41,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00207,Electronics,Seasonal,Low,Demand Volatility,1.0,0.75,0.25,29.0,152.0,529.0,8464.0,16.0,23.71,0.9859,0.0151,121.0,2167.26,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00208,Office Supplies,Trending,Low,Supplier,1.0,0.12,0.0833,932.0,4321.0,11962.0,287088.0,24.0,17.76,0.9887,0.0137,3299.0,47757.32,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00209,Electronics,Seasonal,Low,Demand Volatility,1.0,0.12,0.0625,42.0,221.0,767.0,12272.0,16.0,24.41,0.9851,0.0151,186.0,3092.72,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00210,Electronics,Seasonal,Low,Supplier,1.0,0.12,0.0417,14.0,73.0,168.0,4032.0,24.0,17.67,0.9941,0.0068,24.0,1037.42,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00211,Personal Care,Trending,Low,Supplier,1.0,0.0,0.0,289.0,1345.0,3727.0,89448.0,24.0,17.53,0.9914,0.0096,779.0,12744.58,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
P00212,Office Supplies,Trending,Low,Supplier,1.0,0.04,0.0417,413.0,1918.0,5311.0,127464.0,24.0,17.54,0.9964,0.0055,460.0,11411.86,0.0,-0.0,0.0,0.0,0.0,0.0,Low,Current policy remains resilient,Optimized Policy
