scenario,product_id,category,demand_class,fill_rate,stockout_rate,lost_sales,average_inventory,inventory_days,purchase_orders,purchase_quantity,supplier_delay_rate,average_actual_lead_time,average_supplier_delay
Baseline,P00168,Electronics,Stable,0.9829028061698569,0.019178082191780823,184,233.63287671232877,15.847611968035682,24,10608,0.041666666666666664,7.583333333333333,0.08333333333333333
Baseline,P00169,Electronics,Trending,0.9873005535656139,0.012328767123287671,117,211.3986301369863,16.750352762400954,24,9096,0.08333333333333333,7.791666666666667,0.08333333333333333
Baseline,P00170,Personal Care,Trending,0.9705639323889289,0.036986301369863014,4453,3230.646575342466,15.589759183484603,23,142991,0.043478260869565216,9.217391304347826,0.08695652173913043
Baseline,P00171,Office Supplies,Stable,0.9845002447531053,0.023287671232876714,4053,5549.165753424658,15.49168986722144,24,257904,0.08333333333333333,7.75,0.125
Baseline,P00172,Electronics,Seasonal,0.9639367816091954,0.038356164383561646,251,155.8095890410959,16.342097701149424,23,6578,0.13043478260869565,10.956521739130435,0.30434782608695654
Baseline,P00173,Personal Care,Stable,0.9937110314988509,0.009589041095890411,1048,3677.2383561643837,16.10878475285194,24,164352,0.041666666666666664,7.0,0.041666666666666664
Baseline,P00174,Electronics,Volatile,0.9579402515723271,0.04657534246575343,107,58.74383561643835,16.856525157232703,23,2415,0.17391304347826086,15.608695652173912,0.4782608695652174
Baseline,P00175,Personal Care,Stable,0.9902456503563324,0.015068493150684932,245,557.8561643835617,16.213520723016288,24,24768,0.0,7.041666666666667,0.0
Baseline,P00176,Electronics,Seasonal,0.9770127118644067,0.024657534246575342,217,212.53835616438357,16.435699152542373,24,9312,0.125,10.583333333333334,0.25
Baseline,P00177,Office Supplies,Stable,0.991892452308543,0.0136986301369863,1173,3092.8739726027397,15.605460326237214,24,142704,0.041666666666666664,7.708333333333333,0.041666666666666664
Baseline,P00178,Home Appliances,Seasonal,0.9744847890088322,0.026027397260273973,208,185.57260273972602,16.61776251226693,24,8040,0.08333333333333333,10.5,0.20833333333333334
Baseline,P00179,Accessories,Trending,0.970964032971126,0.03287671232876712,3586,2625.468493150685,15.518712247574937,23,116725,0.043478260869565216,9.608695652173912,0.08695652173913043
Baseline,P00180,Electronics,Trending,0.9763813187987603,0.023287671232876714,221,204.92602739726027,15.987602864165867,24,9240,0.125,8.791666666666666,0.125
Baseline,P00181,Home Appliances,Stable,0.9932629278951202,0.00821917808219178,37,125.37945205479453,16.66551347414421,24,5424,0.08333333333333333,6.791666666666667,0.16666666666666666
Baseline,P00182,Electronics,Trending,0.9816362436771497,0.024657534246575342,167,196.83287671232875,15.800307895315592,24,8976,0.20833333333333334,8.916666666666666,0.4166666666666667
Baseline,P00183,Accessories,Trending,0.970275244885438,0.03561643835616438,7025,5207.231506849315,16.084282903505617,23,223376,0.08695652173913043,9.0,0.2608695652173913
Baseline,P00184,Accessories,Trending,0.986361492632126,0.0136986301369863,1417,2378.464383561644,16.711541237956823,24,102480,0.041666666666666664,7.958333333333333,0.08333333333333333
Baseline,P00185,Home Appliances,Seasonal,0.9815767324417843,0.02054794520547945,197,237.66301369863012,16.22500701393435,24,10536,0.041666666666666664,10.625,0.041666666666666664
Baseline,P00186,Office Supplies,Trending,0.9863158357900295,0.026027397260273973,3732,5837.9342465753425,15.6263915166982,24,268992,0.16666666666666666,9.083333333333334,0.375
Baseline,P00187,Accessories,Trending,0.982280302738265,0.02054794520547945,4137,5378.998630136986,16.818802496262887,24,230280,0.08333333333333333,7.833333333333333,0.16666666666666666
Baseline,P00188,Personal Care,Stable,0.9850052504787201,0.019178082191780823,971,1393.2739726027398,15.706498239545372,24,63864,0.0,7.541666666666667,0.0
Baseline,P00189,Personal Care,Trending,0.9864939831014765,0.019178082191780823,2532,4231.742465753425,16.478044721345054,24,184896,0.08333333333333333,7.916666666666667,0.16666666666666666
Baseline,P00190,Electronics,Trending,0.9763971926176241,0.0273972602739726,454,427.1082191780822,16.209461918377958,24,18960,0.125,8.541666666666666,0.3333333333333333
Baseline,P00191,Electronics,Seasonal,0.9643732871772681,0.03561643835616438,494,309.36712328767123,16.28717726813789,23,13110,0.08695652173913043,10.826086956521738,0.2608695652173913
Baseline,P00192,Accessories,Stable,0.9918702629461829,0.01780821917808219,192,515.2123287671233,15.925181013676589,24,23304,0.08333333333333333,7.5,0.16666666666666666
Baseline,P00193,Accessories,Stable,0.989472476186833,0.02054794520547945,1376,2812.223287671233,15.706537622891242,24,128904,0.041666666666666664,7.625,0.041666666666666664
Baseline,P00194,Personal Care,Stable,0.98168994015389,0.023287671232876714,514,597.2369863013698,15.530884867483614,24,27696,0.041666666666666664,7.75,0.08333333333333333
Baseline,P00195,Home Appliances,Stable,0.9810994084547684,0.023287671232876714,262,301.97123287671235,15.90239503679123,24,13680,0.0,7.458333333333333,0.0
Baseline,P00196,Home Appliances,Seasonal,0.9685956245589273,0.03424657534246575,534,377.3986301369863,16.202128910844507,23,16077,0.08695652173913043,11.130434782608695,0.30434782608695654
Baseline,P00197,Office Supplies,Trending,0.9767317759067577,0.026027397260273973,2747,2634.3150684931506,16.289027427196803,24,116448,0.0,8.625,0.0
Baseline,P00198,Accessories,Volatile,0.9528847111967317,0.050684931506849315,8511,3871.1369863013697,15.64381483818824,23,170752,0.34782608695652173,16.565217391304348,1.2608695652173914
Baseline,P00199,Accessories,Volatile,0.9735782071413941,0.030136986301369864,387,331.14794520547946,16.50426708540998,24,14448,0.125,15.5,0.4583333333333333
Baseline,P00200,Office Supplies,Stable,0.985607785310342,0.02054794520547945,4558,6732.7,15.51906068538265,24,312360,0.041666666666666664,7.75,0.08333333333333333
Baseline,P00201,Personal Care,Seasonal,0.9778375742375951,0.023287671232876714,2545,2578.2643835616436,16.390032568751415,24,113256,0.08333333333333333,10.375,0.125
Baseline,P00202,Electronics,Volatile,0.9540210091269158,0.049315068493150684,267,135.36575342465753,17.01687618391596,23,5497,0.13043478260869565,15.565217391304348,0.43478260869565216
Baseline,P00203,Electronics,Seasonal,0.9700894959962317,0.030136986301369864,127,95.36164383561643,16.39519547809703,24,4176,0.08333333333333333,10.583333333333334,0.3333333333333333
Baseline,P00204,Accessories,Stable,0.9748768173246548,0.031506849315068496,4543,3856.013698630137,15.566585005723638,23,170913,0.13043478260869565,8.0,0.17391304347826086
Baseline,P00205,Personal Care,Stable,0.9935408299866131,0.0136986301369863,193,644.9753424657534,15.757429718875501,24,29472,0.0,7.458333333333333,0.0
Baseline,P00206,Electronics,Volatile,0.9553875236294896,0.04794520547945205,236,119.31780821917808,16.465406427221172,23,4991,0.13043478260869565,15.91304347826087,0.4782608695652174
Baseline,P00207,Electronics,Seasonal,0.9793658195383539,0.019178082191780823,177,204.44109589041096,17.398228025180693,24,8472,0.0,9.875,0.0
Baseline,P00208,Office Supplies,Trending,0.9882302015912933,0.015068493150684932,3426,6371.6671232876715,15.979294636599745,24,287088,0.125,8.5,0.2916666666666667
Baseline,P00209,Electronics,Seasonal,0.9612048192771084,0.038356164383561646,483,279.63835616438354,16.396465863453816,23,11776,0.043478260869565216,10.869565217391305,0.17391304347826086
Baseline,P00210,Electronics,Seasonal,0.967631191760667,0.030136986301369864,132,94.87945205479453,16.98430603236881,23,3864,0.21739130434782608,10.304347826086957,0.34782608695652173
Baseline,P00211,Personal Care,Trending,0.9814972047326578,0.026027397260273973,1678,1918.3986301369864,15.442126387985313,24,89448,0.08333333333333333,9.208333333333334,0.125
Baseline,P00212,Office Supplies,Trending,0.9590500731248695,0.043835616438356165,5292,2738.4657534246576,15.469043805278918,23,122153,0.08695652173913043,9.565217391304348,0.17391304347826086
Baseline,P00213,Office Supplies,Stable,0.9853563225558362,0.01780821917808219,1409,2059.3246575342464,15.623806108980554,24,94896,0.16666666666666666,7.625,0.20833333333333334
Baseline,P00214,Electronics,Stable,0.9872353057589551,0.01643835616438356,129,216.57534246575344,15.644171779141104,24,9960,0.041666666666666664,7.833333333333333,0.041666666666666664
Baseline,P00215,Office Supplies,Intermittent,0.978611639910008,0.009589041095890411,2101,3282.8753424657534,24.396565239079315,24,96888,0.20833333333333334,18.958333333333332,0.9583333333333334
Baseline,P00216,Electronics,Trending,0.9714893617021276,0.0273972602739726,201,151.65479452054794,15.703262411347515,23,6670,0.21739130434782608,9.26086956521739,0.5217391304347826
Baseline,P00217,Home Appliances,Stable,0.9890146105679446,0.015068493150684932,100,198.98767123287672,15.957486542897946,24,8976,0.041666666666666664,7.5,0.041666666666666664
Baseline,P00218,Office Supplies,Intermittent,0.9594799755693221,0.019178082191780823,2322,1881.7356164383561,23.9711543495332,24,56520,0.2916666666666667,20.208333333333332,1.4583333333333333
Baseline,P00219,Personal Care,Trending,0.9795710023082553,0.026027397260273973,5443,5809.305479452055,15.916801471278173,24,262776,0.041666666666666664,9.125,0.125
Baseline,P00220,Accessories,Volatile,0.9505331960782354,0.04657534246575343,9899,4484.493150684932,16.359075327063575,23,189152,0.13043478260869565,16.043478260869566,0.4782608695652174
Baseline,P00221,Office Supplies,Stable,0.9903412535054589,0.012328767123287671,2900,6652.338356164383,16.174093909660744,24,296136,0.041666666666666664,7.041666666666667,0.041666666666666664
Baseline,P00222,Personal Care,Stable,0.9943181818181818,0.010958904109589041,369,1421.3534246575343,15.976656812022666,24,64056,0.08333333333333333,7.25,0.125
Baseline,P00223,Electronics,Trending,0.9840168878166465,0.015068493150684932,53,74.90958904109588,16.490952955367913,24,3264,0.125,8.458333333333334,0.25
Baseline,P00224,Home Appliances,Volatile,0.971830985915493,0.030136986301369864,228,190.05342465753424,17.14096861872992,24,7992,0.16666666666666666,14.75,0.75
Baseline,P00225,Home Appliances,Seasonal,0.9771176805002842,0.0273972602739726,161,156.53287671232877,16.2406196702672,24,6936,0.08333333333333333,10.833333333333334,0.20833333333333334
Baseline,P00226,Electronics,Stable,0.9815961046463646,0.02054794520547945,223,258.91506849315067,15.598580506726087,24,11952,0.125,8.0,0.20833333333333334
Baseline,P00227,Accessories,Stable,0.9852858594502085,0.02054794520547945,2201,3154.408219178082,15.394146432773558,24,147528,0.0,7.916666666666667,0.0
Baseline,P00228,Home Appliances,Volatile,0.9418141481369435,0.06027397260273973,1154,429.1356164383562,15.795341098169718,23,18745,0.2608695652173913,16.782608695652176,0.6956521739130435
Baseline,P00229,Accessories,Volatile,0.955020729432473,0.04794520547945205,8126,3893.864383561644,15.734004572099126,23,170752,0.13043478260869565,16.434782608695652,0.5217391304347826
Baseline,P00230,Personal Care,Seasonal,0.9803974394896222,0.023287671232876714,1819,2041.927397260274,16.06361402676897,24,91512,0.041666666666666664,10.875,0.08333333333333333
Baseline,P00231,Office Supplies,Trending,0.9845631772475318,0.01780821917808219,5063,7448.550684931507,16.578476867632983,24,323496,0.08333333333333333,8.125,0.20833333333333334
Baseline,P00232,Personal Care,Seasonal,0.9749314580080406,0.031506849315068496,2039,1810.772602739726,16.25169357119146,24,80232,0.041666666666666664,10.875,0.08333333333333333
Baseline,P00233,Personal Care,Seasonal,0.9654941018577382,0.0410958904109589,977,609.1342465753424,15.704880977608251,23,26772,0.13043478260869565,11.521739130434783,0.34782608695652173
Baseline,P00234,Personal Care,Stable,0.9873067983184327,0.01780821917808219,2026,3427.650684931507,15.676573963273668,24,157416,0.041666666666666664,7.583333333333333,0.041666666666666664
Baseline,P00235,Electronics,Stable,0.9915202907328892,0.009589041095890411,14,37.586301369863016,16.61901877649909,24,1632,0.125,7.25,0.20833333333333334
Baseline,P00236,Office Supplies,Intermittent,0.9695995910095127,0.0136986301369863,1665,1870.1561643835616,24.926765140864354,24,54024,0.16666666666666666,19.0,1.0416666666666667
Baseline,P00237,Home Appliances,Volatile,0.9549843108858316,0.04657534246575343,373,182.13561643835615,16.046222544050202,23,7843,0.08695652173913043,16.304347826086957,0.391304347826087
Baseline,P00238,Electronics,Stable,0.9904582548650345,0.01643835616438356,152,345.0904109589041,15.813935969868172,24,15720,0.08333333333333333,7.708333333333333,0.125
Baseline,P00239,Personal Care,Seasonal,0.9874879851513042,0.01643835616438356,2265,4014.135616438356,16.187282489808094,24,178536,0.0,10.416666666666666,0.0
Baseline,P00240,Electronics,Trending,0.9721577726218097,0.0273972602739726,252,196.72054794520548,15.866313114572975,23,8556,0.0,9.043478260869565,0.0
Baseline,P00241,Accessories,Trending,0.9868910917167706,0.019178082191780823,2588,4280.006849315068,15.825942266098682,24,194712,0.20833333333333334,8.833333333333334,0.4583333333333333
Baseline,P00242,Accessories,Trending,0.9727179749424699,0.030136986301369864,2134,1709.1328767123289,15.950741498338022,23,73945,0.13043478260869565,9.08695652173913,0.21739130434782608
Baseline,P00243,Accessories,Volatile,0.9872818078425555,0.015068493150684932,1286,2331.541095890411,16.83256687929585,24,99720,0.2916666666666667,14.958333333333334,1.1666666666666667
Baseline,P00244,Home Appliances,Stable,0.9933184855233853,0.012328767123287671,111,365.17534246575343,16.04634924456751,24,16392,0.041666666666666664,7.458333333333333,0.041666666666666664
Baseline,P00245,Electronics,Seasonal,0.9736672260229766,0.026027397260273973,408,354.8602739726027,16.719246159803795,24,15288,0.08333333333333333,10.333333333333334,0.25
Baseline,P00246,Accessories,Volatile,0.973143439413524,0.0273972602739726,5693,4667.808219178082,16.07478134523394,24,209064,0.125,15.708333333333334,0.4166666666666667
Baseline,P00247,Home Appliances,Stable,0.9912762520193861,0.0136986301369863,54,137.7986301369863,16.250888529886915,24,6096,0.041666666666666664,7.291666666666667,0.08333333333333333
Baseline,P00248,Accessories,Stable,0.9863013698630136,0.019178082191780823,1753,2734.104109589041,15.596714829372736,24,126216,0.041666666666666664,7.75,0.041666666666666664
Baseline,P00249,Accessories,Stable,0.9771750420104203,0.0273972602739726,2703,2497.5849315068494,15.395970377376019,24,116808,0.125,8.041666666666666,0.16666666666666666
Baseline,P00250,Accessories,Trending,0.9783331732110915,0.021917808219178082,4736,4940.594520547946,16.500066336357357,24,215592,0.125,8.208333333333334,0.20833333333333334
Baseline,P00251,Home Appliances,Volatile,0.9817950889077053,0.02054794520547945,86,112.1054794520548,17.323666384419983,24,4656,0.125,14.541666666666666,0.25
Baseline,P00252,Home Appliances,Stable,0.9846396449012966,0.01780821917808219,263,365.06164383561645,15.564478448779349,24,16896,0.08333333333333333,7.833333333333333,0.125
Baseline,P00253,Accessories,Volatile,0.9717624304939962,0.03424657534246575,3504,2661.5561643835617,15.657474413731968,24,122400,0.125,16.375,0.4166666666666667
Baseline,P00254,Home Appliances,Seasonal,0.96989038434855,0.03424657534246575,217,156.05616438356165,15.806993201054532,24,7104,0.20833333333333334,11.333333333333334,0.6666666666666666
Baseline,P00255,Electronics,Trending,0.9741945335165674,0.021917808219178082,338,289.6397260273973,16.14269354099863,24,12912,0.0,8.458333333333334,0.0
Baseline,P00256,Personal Care,Stable,0.98477789621184,0.02054794520547945,1271,1754.1,15.335796495682478,24,82344,0.08333333333333333,7.958333333333333,0.16666666666666666
Baseline,P00257,Accessories,Stable,0.9873173323886281,0.019178082191780823,1432,2459.221917808219,15.899672305375962,24,111360,0.041666666666666664,7.5,0.08333333333333333
Baseline,P00258,Office Supplies,Intermittent,0.9995073975301931,0.0013698630136986301,58,3936.9109589041095,24.408834570501604,25,120975,0.16,19.2,0.84
Baseline,P00259,Personal Care,Stable,0.9887181262606497,0.015068493150684932,1499,2905.4246575342468,15.962910557846886,24,131040,0.08333333333333333,7.25,0.125
Baseline,P00260,Electronics,Volatile,0.9862916902204636,0.01643835616438356,194,346.8232876712329,17.890121537591863,24,13968,0.16666666666666666,14.083333333333334,0.4583333333333333
