product_id,demand_class,behavioral_class,selected_model,validation_wape,validation_mae,validation_rmse,validation_mape,validation_bias,validation_windows,history_days,total_demand,average_daily_demand,demand_std,zero_demand_rate,forecast_start,forecast_end,forecast_rows,model_version,registry_stage,model_family,training_data_sha256,training_code_sha256,forecast_artifact_sha256,registered_at_utc,retrain_policy
P00049,Seasonal,Continuous,SeasonalNaive7,0.0673989452859242,2.966666666666667,3.722649893992552,0.0643831449487471,-0.0547656627787295,3,730,35741.0,48.96027397260274,9.562863122037085,0.0,2027-01-01,2027-01-30,30,fd791535f42f326f,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00050,Stable,Continuous,HoltWinters7,0.1313323693451315,3.3468949593132398,4.093466142355,0.1392492269983326,0.0055246615293314,3,730,16488.0,22.58630136986301,3.802941431372668,0.0,2027-01-01,2027-01-30,30,c4bfa09fc74bc4fd,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00051,Trending,Continuous,HoltWinters7,0.1059184326916246,13.37781638871967,17.39255283470558,0.0999032047372031,-0.0582909808209129,3,730,75583.0,103.53835616438356,20.657153858277532,0.0,2027-01-01,2027-01-30,30,fc6c7d62ab488126,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00052,Trending,Continuous,HoltWinters7,0.0720021850386464,11.7633144191205,14.936996637207931,0.0694734392137158,-0.0451654004380511,3,730,108026.0,147.9808219178082,25.92914613617192,0.0,2027-01-01,2027-01-30,30,fe9b38012dece4f6,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00053,Stable,Continuous,HoltWinters7,0.0809065494159776,1.655898111510458,2.0676908923273687,0.0795427039993586,-0.0228961241103416,3,730,14801.0,20.275342465753425,2.6240567354516333,0.0,2027-01-01,2027-01-30,30,1bb798ee3fbbe63e,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00054,Trending,Continuous,HoltWinters7,0.1126511888139647,2.7220753154856108,3.4421721015312143,0.1054474727510717,-0.0793838658798534,3,730,14636.0,20.04931506849315,3.9042421192992216,0.0,2027-01-01,2027-01-30,30,c8c5e64be0e0d3cc,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00055,Stable,Continuous,HoltWinters7,0.0581703560875969,13.198558983378923,16.84326962621937,0.0587157294781275,0.0032859740204465,3,730,175638.0,240.6,27.41699531993092,0.0,2027-01-01,2027-01-30,30,0d6d64efd3d1778d,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00056,Trending,Continuous,HoltWinters7,0.0964108047567399,6.386407742791069,8.054446424115566,0.0916292762377051,-0.0773985599051358,3,730,40694.0,55.74520547945205,10.570723878641823,0.0,2027-01-01,2027-01-30,30,9c6e08a77a9c6e15,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00057,Stable,Continuous,HoltWinters7,0.1362122195898167,2.368539464805711,2.869446972104685,0.1381299920675051,-0.0241966699807576,3,730,11263.0,15.42876712328767,2.654497927312351,0.0,2027-01-01,2027-01-30,30,8f6b5040ed801a2d,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00058,Trending,Continuous,HoltWinters7,0.1550449442472846,4.108449292701053,5.101918007384292,0.1463458468941724,-0.0756227258845656,3,730,16380.0,22.438356164383563,4.368129687278028,0.0,2027-01-01,2027-01-30,30,f64b94dd6997f45a,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00059,Seasonal,Continuous,SeasonalNaive7,0.1526318531899217,2.111111111111111,2.92536370381159,0.1355534400252733,-0.1177232681257171,3,730,10173.0,13.935616438356163,3.2956666008202853,0.0,2027-01-01,2027-01-30,30,4870048b73bf3c5a,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00060,Volatile,Continuous,RollingMean28,0.2157257065055567,0.5555555555555555,0.6089263292194342,0.2227182539682539,-0.0409408685926977,3,730,2061.0,2.8232876712328765,0.7464631828743382,0.0,2027-01-01,2027-01-30,30,3b4ebb5578f10d82,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00061,Volatile,Continuous,SES,0.1833578304982868,4.277677629741297,5.316628720049283,0.186513674199942,-0.0244341782912269,3,730,18219.0,24.957534246575342,6.32408720367856,0.0,2027-01-01,2027-01-30,30,46d364798f1eb969,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00062,Seasonal,Continuous,SeasonalNaive7,0.049499604338314,0.0999999999999999,0.3131916758113699,0.0499999999999999,-0.0266257040450588,3,730,1701.0,2.33013698630137,0.5942534437596979,0.0,2027-01-01,2027-01-30,30,cd66bf478b9926bc,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00063,Trending,Continuous,HoltWinters7,0.1104551290196204,33.50607600501534,42.04277835845475,0.1041595832257159,-0.0813295442925425,3,730,181765.0,248.9931506849315,46.82030801329821,0.0,2027-01-01,2027-01-30,30,89ff6c289328924d,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00064,Volatile,Continuous,Naive,0.1784719432983207,4.644444444444445,6.1441433037036335,0.1761747592352715,-0.0620448469062775,3,730,20398.0,27.942465753424656,6.84489973249674,0.0,2027-01-01,2027-01-30,30,c4c5870959372b83,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00065,Volatile,Continuous,SES,0.2007397173716017,2.620004456038439,3.327328872502207,0.1976509367076933,-0.0321898889243853,3,730,10427.0,14.283561643835617,3.7295951926995294,0.0,2027-01-01,2027-01-30,30,ed958e9291b5a311,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00066,Stable,Continuous,HoltWinters7,0.0483446455189474,7.738811591899554,9.15153188097086,0.04793316861773,-0.0262591214337667,3,730,125833.0,172.3739726027397,19.640140633775378,0.0,2027-01-01,2027-01-30,30,272d8f6ababbbff9,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00067,Stable,Continuous,SES,0.1372907706514949,2.3720349189648355,2.878517726411454,0.1318012471574777,-0.0453344902166505,3,730,11450.0,15.684931506849315,2.6135487036935,0.0,2027-01-01,2027-01-30,30,b79e9688d512dd3c,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00068,Stable,Continuous,HoltWinters7,0.0817702377476971,8.827316912911337,11.037556748416335,0.0788077706649349,-0.026754393331905,3,730,78000.0,106.84931506849315,13.71368128548676,0.0,2027-01-01,2027-01-30,30,adc1b933ea7dc931,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00069,Seasonal,Continuous,HoltWinters7,0.1469962144352055,3.920502221179987,4.79892244888259,0.1429570545445116,-0.0540436284225714,3,730,19553.0,26.784931506849315,6.2236808526844,0.0,2027-01-01,2027-01-30,30,fee6c72b449c135f,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00070,Volatile,Continuous,RollingMean28,0.1954743548543963,56.833333333333336,71.46146588004562,0.1942323749861316,-0.0583860818397013,3,730,196064.0,268.58082191780824,61.189733167744,0.0,2027-01-01,2027-01-30,30,caf63f01c710d0be,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00071,Intermittent,Intermittent,Naive,1.0,67.91111111111111,116.1584135504225,1.0,-1.0,3,730,49570.0,67.9041095890411,93.8299200284916,0.6520547945205479,2027-01-01,2027-01-30,30,bb0a0ca5e56a8386,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00072,Stable,Continuous,HoltWinters7,0.1331007165051302,2.90659335213886,3.614634523827528,0.1393026703858643,-0.0065464392125593,3,730,14333.0,19.634246575342463,3.316282281346067,0.0,2027-01-01,2027-01-30,30,a24aa736681cf6d9,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00073,Volatile,Continuous,SES,0.2268313683020016,6.063165802966592,7.987026030823121,0.2192238768756861,-0.0618911283491688,3,730,19691.0,26.973972602739725,7.567755716433407,0.0,2027-01-01,2027-01-30,30,3863bc9ac148f420,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00074,Trending,Continuous,HoltWinters7,0.1172954977028925,42.94652696930663,56.57364559452227,0.1082543582160158,-0.0954897516234146,3,730,226408.0,310.14794520547946,57.147752355963725,0.0,2027-01-01,2027-01-30,30,7f5e1efe88bee7c5,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00075,Intermittent,Intermittent,Croston,1.8616738638052428,110.9449110935238,123.20946750523558,0.7132525812585458,0.4299777459668117,3,730,70344.0,96.36164383561643,133.2414937102107,0.6520547945205479,2027-01-01,2027-01-30,30,c5630f397db597e6,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00076,Trending,Continuous,HoltWinters7,0.0748952305297902,25.117109094457987,31.99748846745757,0.0733871034509007,-0.0419590510822671,3,730,222224.0,304.4164383561644,52.95181704448282,0.0,2027-01-01,2027-01-30,30,5ae017b90ced4edc,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00077,Trending,Continuous,HoltWinters7,0.0695265927482376,15.72385250715032,20.563106239816847,0.068563134936101,-0.0276975861673817,3,730,148929.0,204.01232876712328,35.719277551597926,0.0,2027-01-01,2027-01-30,30,e0b63b2d40d3fc4b,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00078,Trending,Continuous,HoltWinters7,0.1450484597366305,5.747883448193822,7.380770317138192,0.1345701045242098,-0.0910699236386993,3,730,24417.0,33.44794520547945,6.636198061826237,0.0,2027-01-01,2027-01-30,30,11cbfa7ba9455ddb,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00079,Stable,Continuous,Naive,0.0669371923375826,0.3888888888888889,0.6313663776177041,0.0665343915343915,-0.0103835288475029,3,730,4438.0,6.079452054794521,0.9553773741581832,0.0,2027-01-01,2027-01-30,30,9b5680030b623100,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00080,Volatile,Continuous,SES,0.2190284796290282,4.003270878531457,5.135718071103462,0.218802249675325,-0.0490615872066469,3,730,13241.0,18.138356164383563,4.882856270661812,0.0,2027-01-01,2027-01-30,30,1399d5939436dbd7,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00081,Trending,Continuous,HoltWinters7,0.1047283940923197,12.524439481442592,15.90488184778461,0.099125521148494,-0.0638875586080395,3,730,74433.0,101.96301369863014,19.06216821411278,0.0,2027-01-01,2027-01-30,30,8ac665d71b9fe98c,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00082,Seasonal,Continuous,HoltWinters7,0.0644740345101104,6.027295604380704,7.269018401008409,0.065746374122816,-0.0378927114280725,3,730,75552.0,103.4958904109589,20.29719137223529,0.0,2027-01-01,2027-01-30,30,d9c0dff2d3002770,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00083,Stable,Continuous,SeasonalNaive7,0.0862812651668956,1.1222222222222222,1.4827096804094506,0.0841529766529766,-0.0568996985419272,3,730,9908.0,13.572602739726028,2.094689887964673,0.0,2027-01-01,2027-01-30,30,f55623c92a17a93e,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00084,Seasonal,Continuous,HoltWinters7,0.1357109157897214,3.9762177765130926,4.807604844820312,0.1380070353560025,-0.0170260187247227,3,730,21803.0,29.867123287671237,7.011074030825241,0.0,2027-01-01,2027-01-30,30,70e05b2ca00752e4,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00085,Volatile,Continuous,SES,0.1811600255230375,0.5874908242091613,0.7228848803263856,0.1963387272396302,0.0094279826245027,3,730,2634.0,3.608219178082192,0.934002321187085,0.0,2027-01-01,2027-01-30,30,6e5fbe26303c58be,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00086,Stable,Continuous,HoltWinters7,0.0598801945577942,1.0561706232012351,1.309791168882212,0.0595744233173261,-0.0140553800759999,3,730,13565.0,18.58219178082192,2.8098319670995053,0.0,2027-01-01,2027-01-30,30,8797c0f9ee06110b,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00087,Intermittent,Intermittent,Naive,1.201127004768097,24.211111111111112,37.503781872448975,0.7210651312543558,-0.2457737321196359,3,730,18067.0,24.74931506849315,34.23070130363575,0.6520547945205479,2027-01-01,2027-01-30,30,e414c820796d5812,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00088,Seasonal,Continuous,HoltWinters7,0.0612930457706811,3.6846456770384215,4.425097119271958,0.0619517355672425,-0.0235853961199346,3,730,48710.0,66.72602739726027,13.17536075305664,0.0,2027-01-01,2027-01-30,30,d9c68a6dbaba8aa9,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
