product_id,product_name,category,subcategory,brand,demand_class,selling_price,unit_cost,base_daily_demand,gross_profit,gross_margin_pct,daily_gross_profit,annual_gross_profit,inventory_risk_score,stockout_risk,service_risk,volatility_risk,supplier_risk,excess_inventory_risk,total_lost_sales,average_daily_demand,inventory_days,fill_rate,supplier_delay_rate,average_supplier_delay,risk_class,primary_risk_driver,baseline_total_cost,optimized_total_cost,cost_savings,lost_sales_reduction,baseline_lost_sales,optimized_lost_sales,baseline_fill_rate,optimized_fill_rate,baseline_stockout_rate,optimized_stockout_rate,baseline_inventory_days,optimized_inventory_days,safety_stock_change,inventory_days_change,optimization_opportunity,anomaly_severity_score,max_anomaly_deviation,max_anomaly_z,anomaly_event_count,anomaly_count_demand_drop,anomaly_count_demand_spike,anomaly_count_normal,demand_anomaly_flag,forecast_change_pct,max_forecast_increase_pct,max_forecast_decrease_pct,forecast_change_volatility,forecast_increase_flag,forecast_decrease_flag,wape,max_wape,forecast_observations,forecast_accuracy_risk,inventory_component,stockout_component,service_component,supplier_component,volatility_component,excess_inventory_component,forecast_accuracy_component,anomaly_component,forecast_increase_component,forecast_decrease_component,forecast_change_component,demand_supply_mismatch,demand_supplier_collision,forecast_inventory_gap,uncertainty_supplier_exposure,inventory_service_collision,supplier_inventory_collision,forecast_uncertainty_collision,obsolescence_exposure,compound_risk_count,compound_risk_flag,compound_risk_score,risk_score_base,risk_score_pre_compound,risk_score,primary_risk_driver_score,secondary_risk_driver_score,lost_sales_exposure,daily_profit_exposure,thirty_day_profit_exposure,supplier_delay_exposure,forecast_increase_exposure,excess_inventory,inventory_obsolescence_exposure,estimated_financial_exposure,risk_probability,at_risk_value,service_risk_value,business_value_percentile,exposure_percentile,business_impact_score,business_impact_class,evidence_count,confidence_score,confidence_class,business_impact_adjustment,risk_score_before_business,management_priority,priority_rank,recommended_action,risk_label
P01620,OfficePro Storage 01620,Office Supplies,Storage,OfficePro,Intermittent,1900.38,1401.47,327.93,498.91,0.2625,163607.55630000003,59716758.04950001,21.2,5.5328,0.0,71.7511,58.5417,0.0,3210,113.07123287671232,24.5188,0.9611,0.5,3.583333333333333,Critical,Forecast Accuracy,11435.24,6594.11,4841.13,499.0,499.0,0.0,0.994,1.0,0.0027,0.0,25.74,23.74,538.0,-1.99,5340.13,3,1.0,120.6786,1,1,0,0,1,0.0,0,0,0.0,0,0,189.5952,456.96873343932174,12,100,21.2,5.532764888808786,0.0,58.54166666666666,71.75114006050165,0.0,100,70.3,0.0,0.0,0.0,0,1,0,1,0,0,1,0,3,1,35.0,45.593,45.593,85.29,100.0,71.75114006050165,1601501.1,163607.55630000003,4908226.689000001,586260.4101,0.0,0.0,0.0,2187761.5101,0.7235,1582845.4525,190877.4645,51.5,73.85000000000001,64.91,High,5,100.0,High,4.7,80.59,P1 - Immediate,1,Validate demand signal and supplier capacity; prepare alternate sourcing if demand persists,Critical | P1 - Immediate
P00087,WriteWell Paper 00087,Office Supplies,Paper,WriteWell,Intermittent,5000.0,3882.45,68.81,1117.55,0.2235,76898.6155,28067994.6575,14.62,2.0853,0.0,69.1548,24.1667,0.0,253,24.74931506849315,25.6095,0.986,0.2083333333333333,3.6,Moderate,Forecast Accuracy,4133.3,3788.81,344.48,35.0,219.0,184.0,0.9879,0.9898,0.0068,0.0041,26.63,26.74,53.0,0.11,379.48,3,4.6477,58.4286,1,0,1,0,1,0.0,0,0,0.0,0,0,147.9138,216.86930091185408,12,100,14.62,2.085274673949553,0.0,24.166666666666675,69.1548457177564,0.0,100,71.39431818181818,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,10.0,38.5786,38.5786,49.82,100.0,71.39431818181818,282740.15,76898.6155,2306958.465,276835.0158,0.0,0.0,0.0,559575.1658,0.3386,189472.1511,32305.3352,32.5,39.5,36.7,Low,5,100.0,High,1.24,48.58,P2 - High,2,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Moderate | P2 - High
P00943,PaperWorks Storage 00943,Office Supplies,Storage,PaperWorks,Intermittent,1610.58,1076.11,84.68,534.47,0.3318,45258.91960000001,16519505.654000003,15.11,2.8988,0.0,68.8662,26.0417,0.0,430,30.36438356164384,25.3083,0.9806,0.2083333333333333,3.2,Moderate,Forecast Accuracy,3519.08,4476.11,-957.03,-83.0,140.0,223.0,0.9937,0.9899,0.0041,0.0041,24.6,26.69,65.0,2.09,0.0,3,2.0856,63.5357,1,0,1,0,1,0.0,0,0,0.0,0,0,147.1401,241.89944134078215,12,100,15.11,2.898812076745948,0.0,26.041666666666675,68.86616562147832,0.0,100,70.62567409144197,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,10.0,38.8404,38.8404,49.81,100.0,70.62567409144197,229822.1,45258.91960000001,1357767.5880000002,144828.5427,0.0,0.0,0.0,374650.6427,0.3413,127868.2644,26339.4416,22.8,32.35,28.53,Low,5,100.0,High,0.97,48.84,P2 - High,2,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Moderate | P2 - High
P01777,OfficePro Storage 01777,Office Supplies,Storage,OfficePro,Intermittent,5000.0,3123.47,143.43,1876.53,0.3753,269150.6979,98240004.7335,13.75,0.7853,0.0,68.1669,21.9,0.0,195,52.24109589041096,26.158,0.9949,0.2,4.2,Moderate,Forecast Accuracy,5558.63,3682.35,1876.29,209.0,231.0,22.0,0.9939,0.9994,0.0041,0.0014,25.11,27.16,110.0,2.05,2085.29,3,1.0,14.9914,1,1,0,0,1,0.0,0,0,0.0,0,0,114.386,163.80223660977043,12,100,13.75,0.7853004819090149,0.0,21.899999999999995,68.16693209605107,0.0,100,70.3,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,10.0,37.6385,37.6385,49.74,100.0,70.3,365923.35,269150.6979,8074520.937000001,1130432.9312,0.0,0.0,0.0,1496356.2812,0.3288,492001.9453,41287.2767,66.85,62.1,64.0,High,5,100.0,High,2.1,47.64,P2 - High,2,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Moderate | P2 - High
P00322,WriteWell Desk Accessories 00322,Office Supplies,Desk Accessories,WriteWell,Intermittent,1956.86,1447.02,498.91,509.84,0.2605,254364.2744,92842960.156,13.63,0.7354,0.0,69.3969,20.0,0.0,421,177.75205479452055,26.6494,0.9968,0.2,4.6,Moderate,Forecast Accuracy,24315.93,12937.16,11378.76,1036.0,1481.0,445.0,0.9886,0.9966,0.0055,0.0027,24.98,20.43,381.0,-4.55,12414.76,3,1.0,16.9898,1,1,0,0,1,0.0,0,0,0.0,0,0,116.2661,164.97764530551416,12,100,13.63,0.7354065339464404,0.0,20.0,69.39692556497151,0.0,100,70.3,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,10.0,37.444,37.444,49.48,100.0,70.3,214642.64,254364.2744,7630928.232,1170075.6622,0.0,0.0,0.0,1384718.3022,0.3268,452525.9412,24758.3658,64.85,60.699999999999996,62.36,High,5,100.0,High,2.04,47.44,P2 - High,2,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Moderate | P2 - High
P00305,PaperWorks Paper 00305,Office Supplies,Paper,PaperWorks,Intermittent,3365.72,2643.64,324.25,722.08,0.2145,234134.44,85459070.6,13.86,3.2064,0.0,69.3072,16.6667,0.0,1798,116.7041095890411,27.2588,0.9789,0.1666666666666666,3.25,Moderate,Forecast Accuracy,10328.28,17512.73,-7184.45,-630.0,390.0,1020.0,0.9954,0.988,0.0027,0.0055,24.86,28.65,250.0,3.79,0.0,3,1.0,129.3571,1,1,0,0,1,0.0,0,0,0.0,0,0,122.5271,153.73947307998273,12,100,13.86,3.206367674615969,0.0,16.666666666666664,69.30719440301155,0.0,100,70.3,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,10.0,37.116,37.116,49.32,100.0,70.3,1298299.84,234134.44,7024033.2,760936.93,0.0,0.0,0.0,2059236.77,0.3235,666163.0951,148240.6237,62.45,71.8,68.06,High,5,100.0,High,2.2,47.12,P2 - High,2,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Moderate | P2 - High
P00775,OfficePro Paper 00775,Office Supplies,Paper,OfficePro,Intermittent,3850.2,2552.3,243.83,1297.9,0.3371,316466.95700000005,115510439.30500002,13.54,3.4,0.0,67.6177,15.8333,0.0,1545,91.85342465753423,23.938,0.977,0.0416666666666666,4.0,Moderate,Forecast Accuracy,18004.7,7795.21,10209.49,1068.0,1274.0,206.0,0.981,0.9969,0.0096,0.0014,25.39,27.82,193.0,2.43,11277.49,3,1.0,105.6429,1,1,0,0,1,0.0,0,0,0.0,0,0,118.2344,157.20164609053495,12,100,13.54,3.4000378763966923,0.0,15.833333333333329,67.61772797070849,0.0,100,70.3,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,10.0,36.7518,36.7518,49.25,100.0,70.3,2005255.5,316466.95700000005,9494008.71,1265867.828,0.0,0.0,0.0,3271123.328,0.3196,1045451.0156,218755.9611,72.05,82.55,78.35,High,5,100.0,High,2.5,46.75,P2 - High,2,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Moderate | P2 - High
P00891,PaperWorks Writing 00891,Office Supplies,Writing,PaperWorks,Intermittent,1164.8,730.49,206.71,434.31,0.3729,89776.2201,32768320.336500004,14.33,4.0008,0.0,67.9529,19.5833,0.0,1536,76.01643835616439,25.0238,0.9723,0.1666666666666666,5.25,Moderate,Forecast Accuracy,13041.81,6465.59,6576.22,733.0,829.0,96.0,0.9851,0.9983,0.0082,0.0014,27.31,33.42,160.0,6.11,7309.22,3,1.6747,8.7419,1,0,1,0,1,0.0,0,0,0.0,0,0,142.0984,295.6175298804781,12,100,14.33,4.0008432660662425,0.0,19.583333333333325,67.95289141868007,0.0,100,70.50239963082603,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,10.0,37.6158,37.6158,49.2,100.0,70.50239963082603,667100.16,89776.2201,2693286.603,471325.1555,0.0,0.0,0.0,1138425.3155,0.3286,374086.5587,74549.2724,35.949999999999996,56.3,48.16,Medium,5,100.0,High,1.58,47.62,P2 - High,2,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Moderate | P2 - High
P01921,OfficePro Paper 01921,Office Supplies,Paper,OfficePro,Intermittent,4806.64,3713.65,373.05,1092.99,0.2274,407739.9195,148825070.6175,12.77,2.5491,0.0,67.5592,12.5,0.0,1860,136.67808219178082,25.2993,0.9814,0.125,5.666666666666667,Moderate,Forecast Accuracy,30908.41,7959.97,22948.44,2393.0,2393.0,0.0,0.976,1.0,0.011,0.0,23.33,26.83,287.0,3.5,25341.44,3,1.0,144.1071,1,1,0,0,1,0.0,0,0,0.0,0,0,112.0424,137.2101771020923,12,100,12.77,2.5491259443336545,0.0,12.5,67.55916066965845,0.0,100,70.3,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,10.0,36.0109,36.0109,48.65,100.0,70.3,2032961.4,407739.9195,12232197.585,2310526.2105,0.0,0.0,0.0,4343487.6105,0.3121,1355602.4832,228031.947,79.75,87.9,84.64,Very High,5,100.0,High,2.64,46.01,P2 - High,2,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Moderate | P2 - High
P00882,PaperWorks Paper 00882,Office Supplies,Paper,PaperWorks,Intermittent,1245.56,823.6,83.41,421.96,0.3388,35195.6836,12846424.513999999,13.94,3.3527,0.0,72.0441,14.1667,0.0,491,28.0972602739726,27.2389,0.9761,0.125,4.666666666666667,Moderate,Forecast Accuracy,5187.49,3774.72,1412.77,176.0,308.0,132.0,0.985,0.9936,0.0068,0.0027,26.83,36.12,62.0,9.29,1588.77,3,6.5349,6.3177,1,0,1,0,1,0.0,0,0,0.0,0,0,162.4977,335.34031413612564,12,100,13.94,3.352741562663001,0.0,14.16666666666666,72.04407171538291,0.0,100,71.96046511627907,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,10.0,37.3741,37.3741,48.24,100.0,72.04407171538291,207182.36,35195.6836,1055870.508,164246.5235,0.0,0.0,0.0,371428.8835,0.326,121085.816,25275.8237,18.4,32.05,26.59,Low,5,100.0,High,0.87,47.37,P2 - High,2,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Moderate | P2 - High
P01797,WriteWell Desk Accessories 01797,Office Supplies,Desk Accessories,WriteWell,Intermittent,2856.26,1847.83,154.53,1008.43,0.3531,155832.6879,56878931.0835,12.88,0.0,0.0,69.8364,16.0,0.0,0,55.12739726027397,26.47,1.0,0.16,5.0,Moderate,Forecast Accuracy,8899.95,5230.3,3669.65,372.0,547.0,175.0,0.9864,0.9957,0.0096,0.0027,25.67,20.46,119.0,-5.21,4041.65,3,1.0,4.983,1,1,0,0,1,0.0,0,0,0.0,0,0,147.1657,265.5585106382979,12,100,12.88,0.0,0.0,16.0,69.83637578417846,0.0,100,70.3,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,10.0,36.6636,36.6636,48.2,100.0,70.3,0.0,155832.6879,4674980.637,779163.4395,0.0,0.0,0.0,779163.4395,0.3187,248319.3882,0.0,49.75,47.599999999999994,48.46,Medium,5,100.0,High,1.54,46.66,P2 - High,2,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Moderate | P2 - High
P01190,WriteWell Desk Accessories 01190,Office Supplies,Desk Accessories,WriteWell,Intermittent,1042.41,708.8,307.68,333.61,0.32,102645.1248,37465470.552,13.02,1.7912,0.0,66.5331,16.7,0.0,947,117.26301369863012,25.6819,0.9889,0.16,5.0,Moderate,Forecast Accuracy,12911.26,8807.31,4103.95,640.0,640.0,0.0,0.9925,1.0,0.0041,0.0,25.1,35.74,244.0,10.64,4743.95,3,1.0,113.0357,1,1,0,0,1,0.0,0,0,0.0,0,0,140.0677,233.19302971630606,12,100,13.02,1.791214070340822,0.0,16.700000000000003,66.5331181056854,0.0,100,70.3,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,10.0,36.5629,36.5629,48.0,100.0,70.3,315928.67,102645.1248,3079353.744,513225.624,0.0,0.0,0.0,829154.294,0.3177,263422.3192,34066.3535,39.5,49.25,45.35,Medium,5,100.0,High,1.44,46.56,P2 - High,2,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Moderate | P2 - High
P01767,OfficePro Paper 01767,Office Supplies,Paper,OfficePro,Intermittent,656.32,522.39,280.77,133.93,0.2041,37603.5261,13725287.026500002,13.77,3.4582,0.0,67.7884,17.0833,0.0,1878,102.93424657534248,24.5194,0.975,0.125,6.0,Moderate,Forecast Accuracy,15334.29,6456.32,8877.97,970.0,970.0,0.0,0.9871,1.0,0.0055,0.0,24.33,28.33,217.0,3.99,9847.97,3,1.0,114.1429,1,1,0,0,1,0.0,0,0,0.0,0,0,122.7085,170.44498193033027,12,100,13.77,3.458172162076332,0.0,17.08333333333334,67.78835824263643,0.0,100,70.3,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,10.0,37.0167,37.0167,48.0,100.0,70.3,251520.54,37603.5261,1128105.783,225621.1566,0.0,0.0,0.0,477141.6966,0.3224,153830.483,28194.3874,19.55,37.45,30.29,Low,5,100.0,High,0.98,47.02,P2 - High,2,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Moderate | P2 - High
P01806,WriteWell Paper 01806,Office Supplies,Paper,WriteWell,Intermittent,3344.66,2630.83,210.04,713.83,0.2134,149932.8532,54725491.418000005,12.61,0.8005,0.0,67.7938,14.7,0.0,296,77.01095890410959,26.1929,0.9947,0.12,5.333333333333333,Moderate,Forecast Accuracy,6349.39,4250.35,2099.05,189.0,189.0,0.0,0.9966,1.0,0.0014,0.0,24.9,19.64,162.0,-5.25,2288.05,3,1.0,75.2143,1,1,0,0,1,0.0,0,0,0.0,0,0,129.7357,229.07801418439715,12,100,12.61,0.8004943573378974,0.0,14.699999999999996,67.793822472658,0.0,100,70.3,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,10.0,36.2369,36.2369,47.85,100.0,70.3,211293.68,149932.8532,4497985.596000001,799641.8837,0.0,0.0,0.0,1010935.5637,0.3144,317838.1412,23682.8727,48.5,53.05,51.23,Medium,5,100.0,High,1.61,46.24,P2 - High,2,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Moderate | P2 - High
P01458,PaperWorks Writing 01458,Office Supplies,Writing,PaperWorks,Intermittent,2358.33,1978.66,197.1,379.67,0.161,74832.957,27314029.305,12.84,0.7275,0.0,65.4333,18.7,0.0,247,74.6054794520548,25.7988,0.9955,0.16,4.0,Moderate,Forecast Accuracy,8081.16,5650.85,2430.32,381.0,381.0,0.0,0.993,1.0,0.0041,0.0,24.44,35.02,152.0,10.59,2811.32,3,2.4118,4.3379,1,0,1,0,1,0.0,0,0,0.0,0,0,132.1052,205.05617977528087,12,100,12.84,0.727499832734952,0.0,18.7,65.43330691265781,0.0,100,70.7235294117647,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,10.0,36.7394,36.7394,47.79,100.0,70.7235294117647,93778.49,74832.957,2244988.71,299331.828,0.0,0.0,0.0,393110.318,0.3195,125598.7466,10181.6351,32.1,33.35,32.85,Low,5,100.0,High,1.05,46.74,P2 - High,2,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Moderate | P2 - High
P01443,PaperWorks Paper 01443,Office Supplies,Paper,PaperWorks,Intermittent,1492.16,1086.27,436.27,405.89,0.272,177077.6303,64633335.059499994,12.17,1.0083,0.0,71.0846,8.0,0.0,653,149.74794520547945,26.2242,0.994,0.08,4.0,Moderate,Forecast Accuracy,42739.39,14572.51,28166.88,2924.0,3456.0,532.0,0.9684,0.9951,0.0123,0.0027,25.31,28.81,326.0,3.5,31090.88,3,1.0,170.3929,1,1,0,0,1,0.0,0,0,0.0,0,0,132.403,173.75185902730624,12,100,12.17,1.0083097036265856,0.0,8.0,71.08457988486508,0.0,100,70.3,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,10.0,35.4614,35.4614,47.08,100.0,71.08457988486508,265046.17,177077.6303,5312328.909,708310.5212,0.0,0.0,0.0,973356.6912,0.3065,298333.8259,31733.2392,53.5,52.300000000000004,52.78,Medium,5,100.0,High,1.62,45.46,P2 - High,2,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Moderate | P2 - High
P00760,PaperWorks Storage 00760,Office Supplies,Storage,PaperWorks,Intermittent,1695.84,1231.97,100.21,463.87,0.2735,46484.4127,16966810.6355,15.72,2.3956,0.0,69.1748,30.8333,0.0,415,36.12465753424657,25.0071,0.9843,0.25,3.5,Moderate,Forecast Accuracy,8597.28,2979.82,5617.46,616.0,616.0,0.0,0.9766,1.0,0.011,0.0,25.43,35.36,77.0,9.93,6233.46,2,1.0,3.335,1,1,0,0,1,0.0,0,0,0.0,0,0,115.8269,180.7383627608347,12,100,15.72,2.3956161890162657,0.0,30.83333333333334,69.17475904436213,0.0,100,51.97491044261582,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,10.0,35.9872,35.9872,46.86,100.0,69.17475904436213,192506.05,46484.4127,1394532.381,162695.4444,0.0,0.0,0.0,355201.4944,0.3119,110787.3461,21945.7335,23.35,30.75,27.79,Low,5,100.0,High,0.87,45.99,P2 - High,2,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Moderate | P2 - High
P00505,OfficePro Storage 00505,Office Supplies,Storage,OfficePro,Intermittent,1477.1,1003.86,106.9,473.24,0.3204,50589.35600000001,18465114.94,15.78,2.3424,0.0,74.268,26.25,0.0,419,34.62876712328767,25.6577,0.9834,0.1666666666666666,5.5,Moderate,Forecast Accuracy,4397.77,2869.44,1528.33,181.0,181.0,0.0,0.9928,1.0,0.0027,0.0,28.34,35.29,78.0,6.95,1709.33,2,1.0,3.0633,1,1,0,0,1,0.0,0,0,0.0,0,0,139.1767,197.28515259314733,12,100,15.78,2.3424337814646083,0.0,26.250000000000004,74.26797716519317,0.0,100,50.616560996447674,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,10.0,35.5497,35.5497,46.55,100.0,74.26797716519317,198287.56,50589.35600000001,1517680.6800000002,278241.458,0.0,0.0,0.0,476529.018,0.3074,146485.0201,25155.5918,25.0,37.4,32.44,Low,5,100.0,High,1.0,45.55,P2 - High,2,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Moderate | P2 - High
P01618,DeskMate Writing 01618,Office Supplies,Writing,DeskMate,Intermittent,3225.61,2392.54,159.34,833.07,0.2583,132741.3738,48450601.437,11.18,0.0,0.0,66.5658,8.0,0.0,0,59.65068493150685,27.1819,1.0,0.08,3.5,Moderate,Forecast Accuracy,13511.34,5370.79,8140.55,923.0,1014.0,91.0,0.9767,0.9979,0.0096,0.0014,23.23,33.83,124.0,10.6,9063.55,3,1.0,5.3774,1,1,0,0,1,0.0,0,0,0.0,0,0,144.3949,259.8897312198484,12,100,11.18,0.0,0.0,8.0,66.56579206385518,0.0,100,70.3,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,10.0,34.7116,34.7116,45.91,100.0,70.3,0.0,132741.3738,3982241.214,464594.8083,0.0,0.0,0.0,464594.8083,0.299,138913.8477,0.0,44.95,36.9,40.12,Medium,5,100.0,High,1.2,44.71,P2 - High,2,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Moderate | P2 - High
P00039,DeskMate Storage 00039,Office Supplies,Storage,DeskMate,Intermittent,2498.03,1802.31,471.76,695.72,0.2785,328212.8672,119797696.528,13.3,1.257,0.0,70.6833,15.5,0.0,1003,162.4027397260274,24.9519,0.9915,0.08,6.5,Moderate,Forecast Accuracy,25770.03,12662.92,13107.11,1626.0,1699.0,73.0,0.9857,0.9994,0.0068,0.0014,25.18,35.43,353.0,10.25,14733.11,2,2.9637,3.3204,1,0,1,0,1,0.0,0,0,0.0,0,0,121.6801,170.59804125859557,12,100,13.3,1.2569868744859576,0.0,15.5,70.68329460385416,0.0,100,52.491031284493644,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,10.0,33.2794,33.2794,45.46,100.0,70.68329460385416,697807.16,328212.8672,9846386.015999999,2133383.6368,0.0,0.0,0.0,2831190.7968,0.2847,806040.0198,83303.1798,72.95,78.95,76.55,High,5,100.0,High,2.18,43.28,P2 - High,2,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Moderate | P2 - High
P01305,WriteWell Storage 01305,Office Supplies,Storage,WriteWell,Intermittent,2097.62,1387.06,262.57,710.56,0.3387,186571.73919999998,68098684.808,17.39,1.3696,0.0,69.4771,43.7,0.0,661,94.45616438356164,24.2361,0.9904,0.32,5.0,Moderate,Forecast Accuracy,7920.64,5441.52,2479.12,266.0,266.0,0.0,0.9961,1.0,0.0027,0.0,24.54,22.32,438.0,-2.22,2745.12,1,1.4153,2.1308,1,0,1,0,1,0.0,0,0,0.0,0,0,138.0021,233.07179285994505,12,100,17.39,1.3695828943638202,0.0,43.7,69.47710137118615,0.0,100,28.578717470148547,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,10.0,33.6344,33.6344,45.32,100.0,69.47710137118615,469680.16,186571.73919999998,5597152.175999999,932858.696,0.0,0.0,0.0,1402538.856,0.2882,404211.6983,53655.6435,55.1,61.050000000000004,58.67,Medium,5,100.0,High,1.69,43.63,P2 - High,2,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Moderate | P2 - High
P01591,WriteWell Desk Accessories 01591,Office Supplies,Desk Accessories,WriteWell,Intermittent,1698.3,1041.78,467.83,656.52,0.3866,307139.75159999996,112106009.33399999,12.92,0.7493,0.0,72.6119,12.0,0.0,547,157.63424657534247,27.7256,0.9952,0.12,4.333333333333333,Moderate,Forecast Accuracy,43883.4,9036.97,34846.43,3409.0,3503.0,94.0,0.9696,0.9992,0.0137,0.0027,26.18,21.8,349.0,-4.38,38255.43,2,2.841,3.725,1,0,1,0,1,0.0,0,0,0.0,0,0,148.6113,224.85955056179776,12,100,12.92,0.7493230324669427,0.0,12.0,72.61186089629685,0.0,100,54.47753722512332,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,10.0,33.2242,33.2242,45.14,100.0,72.61186089629685,359116.44,307139.75159999996,9214192.547999999,1330938.9236,0.0,0.0,0.0,1690055.3636,0.2841,480144.7288,43799.7039,71.45,65.2,67.7,High,5,100.0,High,1.92,43.22,P2 - High,2,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Moderate | P2 - High
P01916,WriteWell Paper 01916,Office Supplies,Paper,WriteWell,Intermittent,4190.9,3410.89,416.7,780.01,0.1861,325030.167,118636010.95500001,17.15,4.7534,0.0,64.2067,40.625,0.0,3934,165.9931506849315,24.414,0.9675,0.3333333333333333,4.25,Moderate,Forecast Accuracy,15126.46,10388.73,4737.74,618.0,618.0,0.0,0.9949,1.0,0.0041,0.0,25.07,29.41,725.0,4.34,5355.74,1,2.0315,2.082,1,0,1,0,1,0.0,0,0,0.0,0,0,139.2567,212.46658566221143,12,100,17.15,4.753393569246335,0.0,40.62499999999999,64.206734516966,0.0,100,28.519323412167687,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,10.0,32.7435,32.7435,45.03,100.0,64.206734516966,3068559.34,325030.167,9750905.01,1381378.2098,0.0,0.0,0.0,4449937.5498,0.2794,1243312.5514,316567.4463,72.65,88.1,81.92,Very High,5,100.0,High,2.29,42.74,P2 - High,2,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Moderate | P2 - High
P01081,OfficePro Storage 01081,Office Supplies,Storage,OfficePro,Intermittent,2394.36,1691.04,320.51,703.32,0.2937,225421.0932,82278699.018,16.45,1.5228,0.0,68.121,38.5,0.0,845,118.73972602739724,24.137,0.9903,0.28,5.714285714285714,Moderate,Forecast Accuracy,9813.74,6728.07,3085.67,289.0,297.0,8.0,0.9966,0.9999,0.0014,0.0014,26.19,22.84,542.0,-3.35,3374.67,1,1.0,2.8096,1,1,0,0,1,0.0,0,0,0.0,0,0,127.3304,185.5487608625684,12,100,16.45,1.5227952285528257,0.0,38.500000000000014,68.12097219954848,0.0,100,31.84824098065701,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,10.0,33.1454,33.1454,45.01,100.0,68.12097219954848,594305.4,225421.0932,6762632.796,1288120.5326,0.0,0.0,0.0,1882425.9326,0.2834,533479.5093,65925.5274,61.050000000000004,68.85,65.73,High,5,100.0,High,1.86,43.15,P2 - High,2,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Moderate | P2 - High
P00724,WriteWell Storage 00724,Office Supplies,Storage,WriteWell,Intermittent,1130.39,860.39,392.76,270.0,0.2389,106045.2,38706498.0,13.03,1.8527,0.0,68.0343,15.1,0.0,1378,144.6767123287671,23.6456,0.987,0.04,5.0,Moderate,Forecast Accuracy,17815.56,12892.58,4922.98,587.0,988.0,401.0,0.9906,0.9962,0.0041,0.0014,25.27,28.54,305.0,3.27,5509.98,2,1.5713,3.6821,1,0,1,0,1,0.0,0,0,0.0,0,0,154.1141,333.85767790262173,12,100,13.03,1.852696469516417,0.0,15.099999999999994,68.03427768611813,0.0,100,53.88176745189901,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,10.0,33.1949,33.1949,44.51,100.0,68.03427768611813,372060.0,106045.2,3181356.0,530226.0,0.0,0.0,0.0,902286.0,0.2838,256068.7668,41508.7826,40.0,50.64999999999999,46.39,Medium,5,100.0,High,1.32,43.19,P2 - High,2,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Moderate | P2 - High
