product_id,product_name,category,subcategory,brand,demand_class,selling_price,unit_cost,base_daily_demand,gross_profit,gross_margin_pct
P00735,HomePro Refrigerators 00735,Home Appliances,Refrigerators,HomePro,Volatile,98447.66,77614.22,10.1,20833.44,0.2116
P00736,TechMate Cables 00736,Accessories,Cables,TechMate,Trending,4404.96,3734.3,238.54,670.66,0.1523
P00737,EverHome Air Conditioners 00737,Home Appliances,Air Conditioners,EverHome,Volatile,38838.42,30726.32,3.4,8112.1,0.2089
P00738,UrbanGear Bags 00738,Accessories,Bags,UrbanGear,Volatile,5724.68,4668.87,45.98,1055.81,0.1844
P00739,Arctic Air Conditioners 00739,Home Appliances,Air Conditioners,Arctic,Seasonal,15916.58,11093.19,17.05,4823.39,0.303
P00740,Arctic Microwaves 00740,Home Appliances,Microwaves,Arctic,Stable,75235.12,60817.33,18.12,14417.79,0.1916
P00741,PureLife Skincare 00741,Personal Care,Skincare,PureLife,Trending,466.95,335.2,200.64,131.75,0.2822
P00742,ComfortMax Washing Machines 00742,Home Appliances,Washing Machines,ComfortMax,Volatile,110072.83,77322.96,2.48,32749.87,0.2975
P00743,PaperWorks Storage 00743,Office Supplies,Storage,PaperWorks,Trending,1306.3,1013.02,481.37,293.28,0.2245
P00744,CarePlus Skincare 00744,Personal Care,Skincare,CarePlus,Trending,379.34,319.11,32.48,60.23,0.1588
P00745,Vertex Laptops 00745,Electronics,Laptops,Vertex,Volatile,31386.03,26385.81,6.01,5000.22,0.1593
P00746,ConnectX Cables 00746,Accessories,Cables,ConnectX,Volatile,4132.87,3485.72,13.36,647.15,0.1566
P00747,ComfortMax Washing Machines 00747,Home Appliances,Washing Machines,ComfortMax,Stable,30260.64,20129.95,17.87,10130.69,0.3348
P00748,PureLife Grooming 00748,Personal Care,Grooming,PureLife,Trending,999.75,770.3,281.03,229.45,0.2295
P00749,CarryPro Cables 00749,Accessories,Cables,CarryPro,Volatile,4965.88,3232.42,169.83,1733.46,0.3491
P00750,CarePlus Skincare 00750,Personal Care,Skincare,CarePlus,Seasonal,592.54,439.7,250.34,152.84,0.2579
P00751,Zenith TVs 00751,Electronics,TVs,Zenith,Trending,61671.38,45436.42,2.37,16234.96,0.2632
P00752,TechMate Bags 00752,Accessories,Bags,TechMate,Stable,3524.96,2544.24,140.08,980.72,0.2782
P00753,CarePlus Skincare 00753,Personal Care,Skincare,CarePlus,Trending,497.17,333.97,148.68,163.2,0.3283
P00754,ComfortMax Washing Machines 00754,Home Appliances,Washing Machines,ComfortMax,Stable,88102.35,68862.94,15.97,19239.41,0.2184
P00755,Vertex Laptops 00755,Electronics,Laptops,Vertex,Stable,37548.08,30774.53,4.02,6773.55,0.1804
P00756,PaperWorks Writing 00756,Office Supplies,Writing,PaperWorks,Stable,4102.96,2917.15,351.68,1185.81,0.289
P00757,DermaX Grooming 00757,Personal Care,Grooming,DermaX,Stable,330.33,253.78,160.9,76.55,0.2317
P00758,Glow Grooming 00758,Personal Care,Grooming,Glow,Trending,411.63,304.35,234.24,107.28,0.2606
P00759,UrbanGear Chargers 00759,Accessories,Chargers,UrbanGear,Volatile,10380.79,7144.72,126.47,3236.07,0.3117
P00760,PaperWorks Storage 00760,Office Supplies,Storage,PaperWorks,Intermittent,1695.84,1231.97,100.21,463.87,0.2735
P00761,Zenith TVs 00761,Electronics,TVs,Zenith,Volatile,79267.08,55085.1,20.15,24181.98,0.3051
P00762,HomePro Air Conditioners 00762,Home Appliances,Air Conditioners,HomePro,Volatile,50918.31,36353.13,6.83,14565.18,0.286
P00763,Zenith Audio 00763,Electronics,Audio,Zenith,Seasonal,83755.24,55701.5,26.43,28053.74,0.3349
P00764,PaperWorks Storage 00764,Office Supplies,Storage,PaperWorks,Intermittent,605.2,407.61,318.16,197.59,0.3265
P00765,NovaTech TVs 00765,Electronics,TVs,NovaTech,Seasonal,25854.09,18523.23,6.4,7330.86,0.2835
P00766,PureLife Skincare 00766,Personal Care,Skincare,PureLife,Trending,795.92,541.44,289.45,254.48,0.3197
P00767,DeskMate Desk Accessories 00767,Office Supplies,Desk Accessories,DeskMate,Stable,4704.64,2971.5,273.63,1733.14,0.3684
P00768,ConnectX Cables 00768,Accessories,Cables,ConnectX,Volatile,4372.15,3243.84,27.5,1128.31,0.2581
P00769,Arctic Microwaves 00769,Home Appliances,Microwaves,Arctic,Seasonal,53123.54,39673.15,19.55,13450.39,0.2532
P00770,UrbanGear Cables 00770,Accessories,Cables,UrbanGear,Volatile,9010.4,5937.3,70.77,3073.1,0.3411
P00771,NovaTech Audio 00771,Electronics,Audio,NovaTech,Seasonal,117473.0,82743.46,24.5,34729.54,0.2956
P00772,TechMate Mobile Accessories 00772,Accessories,Mobile Accessories,TechMate,Stable,2236.56,1861.37,206.28,375.19,0.1678
P00773,Apex Laptops 00773,Electronics,Laptops,Apex,Stable,45542.86,28554.1,29.41,16988.76,0.373
P00774,ComfortMax Air Conditioners 00774,Home Appliances,Air Conditioners,ComfortMax,Stable,50374.72,42430.84,16.05,7943.88,0.1577
P00775,OfficePro Paper 00775,Office Supplies,Paper,OfficePro,Intermittent,3850.2,2552.3,243.83,1297.9,0.3371
P00776,Zenith Laptops 00776,Electronics,Laptops,Zenith,Seasonal,150000.0,99045.22,23.1,50954.78,0.3397
P00777,Zenith Audio 00777,Electronics,Audio,Zenith,Seasonal,67590.98,41346.9,5.71,26244.08,0.3883
P00778,WriteWell Storage 00778,Office Supplies,Storage,WriteWell,Stable,1085.52,908.0,287.05,177.52,0.1635
P00779,WriteWell Paper 00779,Office Supplies,Paper,WriteWell,Trending,3214.28,2252.52,286.74,961.76,0.2992
P00780,DermaX Grooming 00780,Personal Care,Grooming,DermaX,Seasonal,1000.0,743.04,45.05,256.96,0.257
P00781,WriteWell Desk Accessories 00781,Office Supplies,Desk Accessories,WriteWell,Intermittent,2694.06,2067.26,226.45,626.8,0.2327
P00782,PureLife Haircare 00782,Personal Care,Haircare,PureLife,Seasonal,319.24,264.15,258.92,55.09,0.1726
P00783,EverHome Microwaves 00783,Home Appliances,Microwaves,EverHome,Seasonal,109271.27,77510.1,25.97,31761.17,0.2907
P00784,Arctic Microwaves 00784,Home Appliances,Microwaves,Arctic,Volatile,91575.57,66872.13,4.78,24703.44,0.2698
P00785,Apex Smartphones 00785,Electronics,Smartphones,Apex,Trending,41872.51,34497.14,4.54,7375.37,0.1761
P00786,TechMate Cables 00786,Accessories,Cables,TechMate,Volatile,9491.56,6614.46,73.05,2877.1,0.3031
P00787,DermaX Grooming 00787,Personal Care,Grooming,DermaX,Trending,1000.0,665.51,264.93,334.49,0.3345
P00788,ComfortMax Refrigerators 00788,Home Appliances,Refrigerators,ComfortMax,Volatile,120000.0,78981.65,5.61,41018.35,0.3418
P00789,PureLife Grooming 00789,Personal Care,Grooming,PureLife,Stable,528.5,329.6,221.6,198.9,0.3763
P00790,CarryPro Bags 00790,Accessories,Bags,CarryPro,Stable,6090.32,4553.32,34.28,1537.0,0.2524
P00791,Zenith Smartphones 00791,Electronics,Smartphones,Zenith,Stable,150000.0,91759.77,19.45,58240.23,0.3883
P00792,PureLife Oral Care 00792,Personal Care,Oral Care,PureLife,Stable,266.09,168.61,119.7,97.48,0.3663
P00793,Glow Grooming 00793,Personal Care,Grooming,Glow,Seasonal,715.56,555.18,240.9,160.38,0.2241
P00794,Glow Oral Care 00794,Personal Care,Oral Care,Glow,Stable,241.75,195.86,85.43,45.89,0.1898
P00795,Vertex Smartphones 00795,Electronics,Smartphones,Vertex,Trending,146863.52,108848.29,19.9,38015.23,0.2588
P00796,TechMate Chargers 00796,Accessories,Chargers,TechMate,Stable,6467.05,4847.22,66.56,1619.83,0.2505
P00797,CarryPro Mobile Accessories 00797,Accessories,Mobile Accessories,CarryPro,Stable,15000.0,10591.05,181.28,4408.95,0.2939
P00798,PureLife Haircare 00798,Personal Care,Haircare,PureLife,Stable,738.61,520.09,264.63,218.52,0.2959
P00799,WriteWell Storage 00799,Office Supplies,Storage,WriteWell,Intermittent,1212.04,802.98,89.6,409.06,0.3375
P00800,UrbanGear Cables 00800,Accessories,Cables,UrbanGear,Stable,15000.0,10837.91,217.98,4162.09,0.2775
P00801,PaperWorks Desk Accessories 00801,Office Supplies,Desk Accessories,PaperWorks,Trending,5000.0,4118.97,308.98,881.03,0.1762
P00802,Vertex TVs 00802,Electronics,TVs,Vertex,Stable,131584.58,83612.42,5.56,47972.16,0.3646
P00803,DermaX Oral Care 00803,Personal Care,Oral Care,DermaX,Stable,348.27,269.06,139.71,79.21,0.2274
P00804,CarePlus Oral Care 00804,Personal Care,Oral Care,CarePlus,Stable,457.74,277.93,65.04,179.81,0.3928
P00805,EverHome Washing Machines 00805,Home Appliances,Washing Machines,EverHome,Seasonal,67107.35,55063.93,21.61,12043.42,0.1795
P00806,PaperWorks Desk Accessories 00806,Office Supplies,Desk Accessories,PaperWorks,Stable,1655.35,1010.49,386.67,644.86,0.3896
P00807,CarryPro Bags 00807,Accessories,Bags,CarryPro,Trending,15000.0,12408.71,35.39,2591.29,0.1728
P00808,UrbanGear Bags 00808,Accessories,Bags,UrbanGear,Trending,8232.94,6522.47,131.47,1710.47,0.2078
P00809,CarePlus Haircare 00809,Personal Care,Haircare,CarePlus,Stable,108.63,91.07,248.1,17.56,0.1616
P00810,Apex Audio 00810,Electronics,Audio,Apex,Trending,95001.38,64004.49,28.21,30996.89,0.3263
P00811,TechMate Bags 00811,Accessories,Bags,TechMate,Volatile,6126.68,3905.3,133.24,2221.38,0.3626
P00812,UrbanGear Mobile Accessories 00812,Accessories,Mobile Accessories,UrbanGear,Stable,7218.1,5352.09,238.07,1866.01,0.2585
P00813,Vertex Laptops 00813,Electronics,Laptops,Vertex,Stable,62122.38,38383.52,17.0,23738.86,0.3821
P00814,CarryPro Mobile Accessories 00814,Accessories,Mobile Accessories,CarryPro,Trending,12253.06,8606.86,104.61,3646.2,0.2976
P00815,UrbanGear Mobile Accessories 00815,Accessories,Mobile Accessories,UrbanGear,Trending,14781.26,10236.0,213.57,4545.26,0.3075
P00816,CarePlus Grooming 00816,Personal Care,Grooming,CarePlus,Stable,651.81,416.28,158.04,235.53,0.3613
P00817,CarePlus Grooming 00817,Personal Care,Grooming,CarePlus,Seasonal,448.69,348.09,152.13,100.6,0.2242
P00818,ComfortMax Washing Machines 00818,Home Appliances,Washing Machines,ComfortMax,Seasonal,59993.42,45681.0,15.73,14312.42,0.2386
P00819,Apex Smartphones 00819,Electronics,Smartphones,Apex,Trending,78416.76,48893.79,25.71,29522.97,0.3765
P00820,EverHome Air Conditioners 00820,Home Appliances,Air Conditioners,EverHome,Volatile,37999.73,23740.68,25.29,14259.05,0.3752
P00821,UrbanGear Mobile Accessories 00821,Accessories,Mobile Accessories,UrbanGear,Volatile,10685.68,6474.23,106.84,4211.45,0.3941
P00822,NovaTech Smartphones 00822,Electronics,Smartphones,NovaTech,Stable,102135.8,63787.94,11.33,38347.86,0.3755
P00823,HomePro Refrigerators 00823,Home Appliances,Refrigerators,HomePro,Volatile,120000.0,98178.84,15.77,21821.16,0.1818
P00824,ComfortMax Washing Machines 00824,Home Appliances,Washing Machines,ComfortMax,Stable,120000.0,77288.27,18.04,42711.73,0.3559
P00825,DermaX Skincare 00825,Personal Care,Skincare,DermaX,Seasonal,364.5,272.48,86.73,92.02,0.2525
P00826,CarryPro Chargers 00826,Accessories,Chargers,CarryPro,Trending,12350.87,7438.92,200.55,4911.95,0.3977
P00827,ComfortMax Microwaves 00827,Home Appliances,Microwaves,ComfortMax,Stable,34759.93,25441.83,15.62,9318.1,0.2681
P00828,HomePro Microwaves 00828,Home Appliances,Microwaves,HomePro,Stable,93372.46,66438.33,11.35,26934.13,0.2885
P00829,DeskMate Desk Accessories 00829,Office Supplies,Desk Accessories,DeskMate,Stable,1852.01,1328.92,80.21,523.09,0.2824
P00830,Glow Oral Care 00830,Personal Care,Oral Care,Glow,Seasonal,297.66,229.07,86.88,68.59,0.2304
P00831,Apex TVs 00831,Electronics,TVs,Apex,Trending,91680.08,76208.56,28.58,15471.52,0.1688
P00832,Glow Skincare 00832,Personal Care,Skincare,Glow,Stable,110.52,69.2,105.43,41.32,0.3739
P00833,Apex Audio 00833,Electronics,Audio,Apex,Volatile,27104.31,17599.67,6.73,9504.64,0.3507
P00834,Zenith Laptops 00834,Electronics,Laptops,Zenith,Stable,69670.91,56790.03,14.9,12880.88,0.1849
P00835,DermaX Oral Care 00835,Personal Care,Oral Care,DermaX,Stable,577.89,378.98,105.98,198.91,0.3442
P00836,HomePro Washing Machines 00836,Home Appliances,Washing Machines,HomePro,Stable,49276.43,34175.09,2.98,15101.34,0.3065
P00837,CarryPro Chargers 00837,Accessories,Chargers,CarryPro,Trending,2926.73,2188.36,87.55,738.37,0.2523
P00838,Arctic Air Conditioners 00838,Home Appliances,Air Conditioners,Arctic,Volatile,37648.84,29610.61,17.24,8038.23,0.2135
P00839,Glow Grooming 00839,Personal Care,Grooming,Glow,Trending,695.51,441.7,174.48,253.81,0.3649
P00840,CarePlus Oral Care 00840,Personal Care,Oral Care,CarePlus,Stable,779.76,526.3,119.84,253.46,0.325
P00841,Vertex Laptops 00841,Electronics,Laptops,Vertex,Volatile,76749.28,54727.23,14.52,22022.05,0.2869
P00842,PaperWorks Desk Accessories 00842,Office Supplies,Desk Accessories,PaperWorks,Trending,5000.0,3488.04,483.79,1511.96,0.3024
P00843,Vertex Laptops 00843,Electronics,Laptops,Vertex,Stable,98368.06,81373.35,12.57,16994.71,0.1728
P00844,UrbanGear Chargers 00844,Accessories,Chargers,UrbanGear,Volatile,4821.45,3526.99,71.97,1294.46,0.2685
P00845,Zenith TVs 00845,Electronics,TVs,Zenith,Seasonal,65495.19,52499.3,8.82,12995.89,0.1984
P00846,EverHome Refrigerators 00846,Home Appliances,Refrigerators,EverHome,Volatile,26504.58,21148.11,14.82,5356.47,0.2021
P00847,Zenith TVs 00847,Electronics,TVs,Zenith,Stable,72631.2,49728.69,23.27,22902.51,0.3153
P00848,CarryPro Bags 00848,Accessories,Bags,CarryPro,Trending,14714.13,9154.93,59.44,5559.2,0.3778
P00849,CarePlus Haircare 00849,Personal Care,Haircare,CarePlus,Seasonal,829.72,621.51,218.6,208.21,0.2509
P00850,DermaX Haircare 00850,Personal Care,Haircare,DermaX,Stable,1000.0,798.06,25.92,201.94,0.2019
P00851,Apex Smartphones 00851,Electronics,Smartphones,Apex,Stable,64621.48,44447.51,13.73,20173.97,0.3122
P00852,WriteWell Writing 00852,Office Supplies,Writing,WriteWell,Trending,5000.0,3161.02,394.66,1838.98,0.3678
P00853,Apex Smartphones 00853,Electronics,Smartphones,Apex,Seasonal,69013.04,45750.15,11.48,23262.89,0.3371
P00854,CarryPro Bags 00854,Accessories,Bags,CarryPro,Stable,15000.0,9492.16,145.3,5507.84,0.3672
P00855,Zenith Laptops 00855,Electronics,Laptops,Zenith,Trending,76490.3,54756.45,7.74,21733.85,0.2841
P00856,NovaTech Audio 00856,Electronics,Audio,NovaTech,Volatile,118464.91,78427.44,22.78,40037.47,0.338
P00857,NovaTech Smartphones 00857,Electronics,Smartphones,NovaTech,Volatile,150000.0,122247.58,3.46,27752.42,0.185
P00858,PureLife Oral Care 00858,Personal Care,Oral Care,PureLife,Seasonal,489.73,373.63,258.71,116.1,0.2371
P00859,Glow Oral Care 00859,Personal Care,Oral Care,Glow,Trending,627.0,471.89,75.49,155.11,0.2474
P00860,Apex Laptops 00860,Electronics,Laptops,Apex,Trending,150000.0,108326.41,26.48,41673.59,0.2778
P00861,OfficePro Storage 00861,Office Supplies,Storage,OfficePro,Stable,2331.33,1440.13,195.69,891.2,0.3823
P00862,DermaX Haircare 00862,Personal Care,Haircare,DermaX,Stable,248.98,157.21,222.35,91.77,0.3686
P00863,PureLife Grooming 00863,Personal Care,Grooming,PureLife,Stable,1000.0,816.37,109.38,183.63,0.1836
P00864,HomePro Refrigerators 00864,Home Appliances,Refrigerators,HomePro,Seasonal,46394.39,37431.11,27.37,8963.28,0.1932
P00865,ComfortMax Refrigerators 00865,Home Appliances,Refrigerators,ComfortMax,Stable,67646.17,51450.99,5.55,16195.18,0.2394
P00866,CarePlus Skincare 00866,Personal Care,Skincare,CarePlus,Trending,1000.0,777.31,69.99,222.69,0.2227
P00867,Apex Smartphones 00867,Electronics,Smartphones,Apex,Trending,53795.06,37457.89,15.8,16337.17,0.3037
P00868,Vertex TVs 00868,Electronics,TVs,Vertex,Volatile,42332.59,26428.49,4.29,15904.1,0.3757
P00869,ConnectX Cables 00869,Accessories,Cables,ConnectX,Stable,8791.54,5357.8,57.04,3433.74,0.3906
P00870,UrbanGear Chargers 00870,Accessories,Chargers,UrbanGear,Volatile,2574.62,1767.73,236.5,806.89,0.3134
P00871,ComfortMax Microwaves 00871,Home Appliances,Microwaves,ComfortMax,Volatile,51743.23,33139.48,29.34,18603.75,0.3595
P00872,HomePro Refrigerators 00872,Home Appliances,Refrigerators,HomePro,Volatile,71240.42,51200.45,12.54,20039.97,0.2813
P00873,DermaX Skincare 00873,Personal Care,Skincare,DermaX,Trending,467.76,373.23,278.52,94.53,0.2021
P00874,EverHome Microwaves 00874,Home Appliances,Microwaves,EverHome,Seasonal,24360.59,17511.07,17.26,6849.52,0.2812
P00875,Apex Audio 00875,Electronics,Audio,Apex,Trending,150000.0,106684.4,9.55,43315.6,0.2888
P00876,Apex Laptops 00876,Electronics,Laptops,Apex,Stable,82467.22,54790.03,21.67,27677.19,0.3356
P00877,PaperWorks Storage 00877,Office Supplies,Storage,PaperWorks,Trending,5000.0,3975.15,339.68,1024.85,0.205
P00878,DeskMate Paper 00878,Office Supplies,Paper,DeskMate,Stable,2160.24,1637.29,494.89,522.95,0.2421
P00879,Vertex Smartphones 00879,Electronics,Smartphones,Vertex,Stable,45707.88,34691.97,9.42,11015.91,0.241
P00880,Vertex Smartphones 00880,Electronics,Smartphones,Vertex,Seasonal,91084.39,55574.24,20.82,35510.15,0.3899
P00881,Apex Smartphones 00881,Electronics,Smartphones,Apex,Seasonal,68088.32,50318.21,3.46,17770.11,0.261
P00882,PaperWorks Paper 00882,Office Supplies,Paper,PaperWorks,Intermittent,1245.56,823.6,83.41,421.96,0.3388
P00883,NovaTech Laptops 00883,Electronics,Laptops,NovaTech,Volatile,150000.0,99344.57,2.11,50655.43,0.3377
P00884,Apex Smartphones 00884,Electronics,Smartphones,Apex,Stable,53352.23,41807.55,29.98,11544.68,0.2164
P00885,DeskMate Writing 00885,Office Supplies,Writing,DeskMate,Stable,837.01,591.79,407.07,245.22,0.293
P00886,NovaTech Smartphones 00886,Electronics,Smartphones,NovaTech,Stable,150000.0,93963.64,24.03,56036.36,0.3736
P00887,DeskMate Desk Accessories 00887,Office Supplies,Desk Accessories,DeskMate,Trending,1865.75,1364.24,269.57,501.51,0.2688
P00888,NovaTech TVs 00888,Electronics,TVs,NovaTech,Volatile,53816.69,33028.41,10.4,20788.28,0.3863
P00889,Zenith TVs 00889,Electronics,TVs,Zenith,Stable,26870.94,21399.63,6.24,5471.31,0.2036
P00890,Vertex TVs 00890,Electronics,TVs,Vertex,Volatile,150000.0,124719.03,9.97,25280.97,0.1685
P00891,PaperWorks Writing 00891,Office Supplies,Writing,PaperWorks,Intermittent,1164.8,730.49,206.71,434.31,0.3729
P00892,ConnectX Chargers 00892,Accessories,Chargers,ConnectX,Volatile,7819.47,4989.45,191.51,2830.02,0.3619
P00893,UrbanGear Mobile Accessories 00893,Accessories,Mobile Accessories,UrbanGear,Stable,13054.33,7856.78,139.52,5197.55,0.3981
P00894,Arctic Refrigerators 00894,Home Appliances,Refrigerators,Arctic,Stable,79207.21,53872.91,4.17,25334.3,0.3198
P00895,PaperWorks Desk Accessories 00895,Office Supplies,Desk Accessories,PaperWorks,Intermittent,2436.22,1500.29,38.47,935.93,0.3842
P00896,Vertex Laptops 00896,Electronics,Laptops,Vertex,Stable,27918.19,17958.73,4.87,9959.46,0.3567
P00897,HomePro Refrigerators 00897,Home Appliances,Refrigerators,HomePro,Volatile,37833.78,24171.75,13.49,13662.03,0.3611
P00898,ConnectX Bags 00898,Accessories,Bags,ConnectX,Trending,8450.52,5980.56,233.97,2469.96,0.2923
P00899,Apex Laptops 00899,Electronics,Laptops,Apex,Seasonal,48326.18,36457.7,19.85,11868.48,0.2456
P00900,Zenith TVs 00900,Electronics,TVs,Zenith,Trending,87557.32,53966.87,24.45,33590.45,0.3836
P00901,Apex Audio 00901,Electronics,Audio,Apex,Stable,116667.03,86563.52,15.06,30103.51,0.258
P00902,NovaTech Smartphones 00902,Electronics,Smartphones,NovaTech,Stable,138072.6,98762.66,12.13,39309.94,0.2847
P00903,Vertex Audio 00903,Electronics,Audio,Vertex,Volatile,37135.39,27423.42,5.04,9711.97,0.2615
P00904,CarePlus Oral Care 00904,Personal Care,Oral Care,CarePlus,Trending,1000.0,708.8,265.26,291.2,0.2912
P00905,ComfortMax Air Conditioners 00905,Home Appliances,Air Conditioners,ComfortMax,Stable,97468.06,71383.05,23.93,26085.01,0.2676
P00906,ConnectX Mobile Accessories 00906,Accessories,Mobile Accessories,ConnectX,Trending,7542.24,6320.46,50.35,1221.78,0.162
P00907,ConnectX Cables 00907,Accessories,Cables,ConnectX,Stable,14516.26,9137.81,132.94,5378.45,0.3705
P00908,EverHome Refrigerators 00908,Home Appliances,Refrigerators,EverHome,Volatile,120000.0,88668.19,15.65,31331.81,0.2611
P00909,ComfortMax Microwaves 00909,Home Appliances,Microwaves,ComfortMax,Stable,25940.49,18230.04,19.5,7710.45,0.2972
P00910,ComfortMax Air Conditioners 00910,Home Appliances,Air Conditioners,ComfortMax,Volatile,53725.06,43796.83,28.49,9928.23,0.1848
P00911,PureLife Grooming 00911,Personal Care,Grooming,PureLife,Seasonal,132.01,112.1,182.34,19.91,0.1508
P00912,EverHome Refrigerators 00912,Home Appliances,Refrigerators,EverHome,Seasonal,69036.0,54447.14,17.13,14588.86,0.2113
P00913,PureLife Oral Care 00913,Personal Care,Oral Care,PureLife,Stable,684.82,461.47,34.09,223.35,0.3261
P00914,ComfortMax Refrigerators 00914,Home Appliances,Refrigerators,ComfortMax,Seasonal,60071.76,49571.3,3.76,10500.46,0.1748
P00915,PureLife Oral Care 00915,Personal Care,Oral Care,PureLife,Stable,371.37,231.28,72.46,140.09,0.3772
P00916,ComfortMax Washing Machines 00916,Home Appliances,Washing Machines,ComfortMax,Volatile,17981.23,14317.45,2.91,3663.78,0.2038
P00917,ComfortMax Air Conditioners 00917,Home Appliances,Air Conditioners,ComfortMax,Volatile,76950.12,61471.73,22.81,15478.39,0.2011
P00918,UrbanGear Mobile Accessories 00918,Accessories,Mobile Accessories,UrbanGear,Stable,15000.0,12069.35,183.6,2930.65,0.1954
P00919,OfficePro Desk Accessories 00919,Office Supplies,Desk Accessories,OfficePro,Stable,1771.15,1499.29,93.95,271.86,0.1535
